#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:02:31', checksum=3323070476, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.41787,38.60000,8.745950E-02,1.842265E-01,1.379709E-01,3.055639E-01,1.970191E-01,4.309608E-01,2.010102E-01,4.297116E-01,1.797122E-01,3.797891E-01,1.538925E-01,3.227710E-01,1.308195E-01,2.734836E-01,1.154385E-01,2.409146E-01,1.025941E-01,2.132418E-01,8.517916E-02,1.760199E-01,7.238014E-02,1.485762E-01,5.928623E-02,1.209203E-01,4.371450E-02,8.825978E-02,2.074025E-02,4.138384E-02,1.403440E-02,2.923611E-02,1.125820E-02,2.432883E-02
-9.41787,38.70000,8.674338E-02,1.828559E-01,1.367198E-01,3.026044E-01,1.951199E-01,4.272140E-01,1.992699E-01,4.268587E-01,1.784412E-01,3.781286E-01,1.528063E-01,3.220586E-01,1.298397E-01,2.733884E-01,1.144661E-01,2.410701E-01,1.016057E-01,2.134145E-01,8.414134E-02,1.759969E-01,7.141074E-02,1.484003E-01,5.838099E-02,1.205889E-01,4.302502E-02,8.787837E-02,2.039370E-02,4.090630E-02,1.376947E-02,2.877298E-02,1.102844E-02,2.390031E-02
-9.41787,38.80000,8.667109E-02,1.830314E-01,1.365470E-01,3.022978E-01,1.949124E-01,4.274384E-01,1.992126E-01,4.277973E-01,1.784761E-01,3.794883E-01,1.527782E-01,3.239360E-01,1.296510E-01,2.752902E-01,1.141284E-01,2.428803E-01,1.011537E-01,2.150369E-01,8.352410E-02,1.771790E-01,7.075188E-02,1.491663E-01,5.770376E-02,1.209806E-01,4.246974E-02,8.797735E-02,2.009070E-02,4.052565E-02,1.352414E-02,2.835691E-02,1.081277E-02,2.350366E-02
-9.41787,38.90000,8.670623E-02,1.838270E-01,1.365271E-01,3.030110E-01,1.948736E-01,4.291333E-01,1.991928E-01,4.300363E-01,1.784208E-01,3.816836E-01,1.526105E-01,3.263651E-01,1.293372E-01,2.774489E-01,1.136817E-01,2.448049E-01,1.006092E-01,2.167253E-01,8.284041E-02,1.784111E-01,7.003792E-02,1.499440E-01,5.698119E-02,1.213641E-01,4.187369E-02,8.804351E-02,1.977395E-02,4.013551E-02,1.328316E-02,2.792449E-02,1.059606E-02,2.310188E-02
-9.41787,39.00000,8.625872E-02,1.835975E-01,1.357135E-01,3.024209E-01,1.936709E-01,4.285736E-01,1.978618E-01,4.294285E-01,1.772039E-01,3.809536E-01,1.513916E-01,3.256195E-01,1.282004E-01,2.767264E-01,1.125819E-01,2.441270E-01,9.951317E-02,2.160120E-01,8.172289E-02,1.775537E-01,6.899186E-02,1.490650E-01,5.600047E-02,1.203841E-01,4.110469E-02,8.717646E-02,1.938790E-02,3.943986E-02,1.300883E-02,2.732203E-02,1.035546E-02,2.259794E-02
-9.41787,39.10000,8.530883E-02,1.759026E-01,1.340709E-01,2.917761E-01,1.916731E-01,4.133363E-01,1.958286E-01,4.136200E-01,1.749404E-01,3.678519E-01,1.494950E-01,3.123624E-01,1.257430E-01,2.649439E-01,1.109150E-01,2.330522E-01,9.757116E-02,2.057468E-01,7.962055E-02,1.693489E-01,6.692903E-02,1.429774E-01,5.413162E-02,1.158249E-01,3.974688E-02,8.432069E-02,1.885932E-02,3.851317E-02,1.271584E-02,2.664008E-02,1.010825E-02,2.201428E-02
-9.41787,39.20000,7.926526E-02,1.580612E-01,1.255210E-01,2.608579E-01,1.785967E-01,3.712561E-01,1.818578E-01,3.734014E-01,1.633960E-01,3.333295E-01,1.387040E-01,2.826939E-01,1.178160E-01,2.414510E-01,1.031900E-01,2.113869E-01,9.114572E-02,1.872991E-01,7.485110E-02,1.548034E-01,6.337656E-02,1.309279E-01,5.137645E-02,1.065613E-01,3.783153E-02,7.800801E-02,1.838043E-02,3.740022E-02,1.239665E-02,2.586843E-02,9.849755E-03,2.140855E-02
-9.41787,39.30000,7.664558E-02,1.630171E-01,1.212881E-01,2.687800E-01,1.723849E-01,3.783436E-01,1.752708E-01,3.770656E-01,1.574039E-01,3.345187E-01,1.334151E-01,2.823517E-01,1.134392E-01,2.398853E-01,9.902427E-02,2.091393E-01,8.740324E-02,1.846569E-01,7.181972E-02,1.519041E-01,6.061685E-02,1.277537E-01,4.922523E-02,1.036094E-01,3.619310E-02,7.543872E-02,1.787495E-02,3.640446E-02,1.208446E-02,2.521059E-02,9.611060E-03,2.086668E-02
-9.41787,39.40000,7.306043E-02,1.622705E-01,1.153844E-01,2.669774E-01,1.639359E-01,3.738689E-01,1.665983E-01,3.711008E-01,1.490577E-01,3.276732E-01,1.267302E-01,2.759269E-01,1.079641E-01,2.338919E-01,9.399792E-02,2.031729E-01,8.296807E-02,1.790158E-01,6.831177E-02,1.469456E-01,5.755400E-02,1.231287E-01,4.688128E-02,9.969258E-02,3.448103E-02,7.239991E-02,1.724609E-02,3.524452E-02,1.178944E-02,2.458235E-02,9.375808E-03,2.033800E-02
-9.41787,39.50000,6.379864E-02,1.417275E-01,9.970342E-02,2.327886E-01,1.423795E-01,3.283226E-01,1.459703E-01,3.285491E-01,1.310562E-01,2.895549E-01,1.124960E-01,2.457555E-01,9.584648E-02,2.079297E-01,8.416413E-02,1.816232E-01,7.460258E-02,1.603478E-01,6.186686E-02,1.323366E-01,5.247513E-02,1.112397E-01,4.313627E-02,9.064409E-02,3.204253E-02,6.637366E-02,1.648252E-02,3.346619E-02,1.145747E-02,2.387513E-02,9.139248E-03,1.976847E-02
