#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:42:16', checksum=350676187, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-7.41787,40.20000,6.047771E-02,1.499294E-01,6.352499E-02,1.567280E-01,6.244498E-02,1.541193E-01,1.070986E-01,2.610842E-01,1.076808E-01,2.651385E-01,1.057938E-01,2.621125E-01,1.019164E-01,2.548729E-01,9.645630E-02,2.431962E-01,9.140025E-02,2.311093E-01,7.176993E-02,1.657113E-01,6.394733E-02,1.486026E-01,5.378063E-02,1.270691E-01,4.207138E-02,1.014487E-01
-7.41787,40.30000,5.933142E-02,1.523862E-01,6.232016E-02,1.591174E-01,6.126070E-02,1.565421E-01,1.050958E-01,2.656159E-01,1.055925E-01,2.698213E-01,1.037131E-01,2.667196E-01,9.989127E-02,2.592965E-01,9.452840E-02,2.472708E-01,8.948518E-02,2.351233E-01,7.053977E-02,1.685924E-01,6.271800E-02,1.510830E-01,5.275076E-02,1.291870E-01,4.120125E-02,1.031217E-01
-7.41787,40.40000,5.821670E-02,1.550208E-01,6.116061E-02,1.616856E-01,6.012060E-02,1.590946E-01,1.031659E-01,2.705730E-01,1.035939E-01,2.749646E-01,1.017277E-01,2.718073E-01,9.796011E-02,2.642262E-01,9.268668E-02,2.518765E-01,8.767113E-02,2.395789E-01,6.935284E-02,1.716477E-01,6.154613E-02,1.538121E-01,5.175212E-02,1.314510E-01,4.034098E-02,1.049479E-01
-7.41787,40.50000,5.698634E-02,1.573150E-01,5.989207E-02,1.640027E-01,5.887219E-02,1.613607E-01,1.010739E-01,2.749865E-01,1.014501E-01,2.796099E-01,9.960674E-02,2.764281E-01,9.590232E-02,2.687423E-01,9.072754E-02,2.561649E-01,8.575422E-02,2.436480E-01,6.807657E-02,1.743170E-01,6.032548E-02,1.562520E-01,5.069837E-02,1.335301E-01,3.943146E-02,1.066473E-01
-7.41787,40.60000,5.589928E-02,1.598503E-01,5.879268E-02,1.665764E-01,5.778791E-02,1.639002E-01,9.929615E-02,2.797766E-01,9.960347E-02,2.846450E-01,9.776375E-02,2.814267E-01,9.409833E-02,2.736235E-01,8.899017E-02,2.608126E-01,8.405260E-02,2.480287E-01,6.693155E-02,1.772900E-01,5.923854E-02,1.589401E-01,4.972877E-02,1.358818E-01,3.856397E-02,1.085178E-01
-7.41787,40.70000,5.461390E-02,1.619087E-01,5.750464E-02,1.685869E-01,5.651484E-02,1.659036E-01,9.723233E-02,2.835888E-01,9.746556E-02,2.886933E-01,9.563167E-02,2.854365E-01,9.201029E-02,2.775241E-01,8.697574E-02,2.645241E-01,8.209368E-02,2.515366E-01,6.557515E-02,1.797047E-01,5.799945E-02,1.610716E-01,4.862831E-02,1.378741E-01,3.760087E-02,1.100760E-01
-7.41787,40.80000,5.349857E-02,1.630903E-01,5.636985E-02,1.695725E-01,5.539235E-02,1.669118E-01,9.540918E-02,2.856469E-01,9.557525E-02,2.909930E-01,9.374439E-02,2.877097E-01,9.015481E-02,2.797113E-01,8.517755E-02,2.665880E-01,8.036014E-02,2.535358E-01,6.432614E-02,1.812940E-01,5.687032E-02,1.623760E-01,4.760389E-02,1.392292E-01,3.672121E-02,1.111295E-01
-7.41787,40.90000,5.230900E-02,1.628252E-01,5.513126E-02,1.690403E-01,5.416777E-02,1.664376E-01,9.342223E-02,2.850676E-01,9.354421E-02,2.906151E-01,9.172865E-02,2.873357E-01,8.818171E-02,2.793161E-01,8.327165E-02,2.661996E-01,7.854272E-02,2.532209E-01,6.301430E-02,1.813926E-01,5.568583E-02,1.623086E-01,4.653213E-02,1.394601E-01,3.583733E-02,1.112931E-01
-7.41787,41.00000,5.132326E-02,1.617990E-01,5.409304E-02,1.678723E-01,5.314045E-02,1.653280E-01,9.180051E-02,2.832993E-01,9.187555E-02,2.889082E-01,9.006023E-02,2.856213E-01,8.653600E-02,2.776043E-01,8.166915E-02,2.645447E-01,7.700907E-02,2.516264E-01,6.192667E-02,1.807593E-01,5.468120E-02,1.615930E-01,4.560325E-02,1.390755E-01,3.506586E-02,1.108564E-01
-7.41787,41.10000,5.047521E-02,1.606947E-01,5.319656E-02,1.667524E-01,5.225255E-02,1.642437E-01,9.041555E-02,2.815530E-01,9.044389E-02,2.871147E-01,8.862107E-02,2.838043E-01,8.510922E-02,2.757813E-01,8.027466E-02,2.627633E-01,7.566914E-02,2.498619E-01,6.098219E-02,1.801784E-01,5.379608E-02,1.609481E-01,4.478315E-02,1.385861E-01,3.437927E-02,1.102662E-01
-7.41787,41.20000,4.953276E-02,1.587157E-01,5.219341E-02,1.648744E-01,5.126100E-02,1.624027E-01,8.882674E-02,2.783540E-01,8.882091E-02,2.837340E-01,8.700478E-02,2.804081E-01,8.352127E-02,2.724223E-01,7.873428E-02,2.595247E-01,7.420591E-02,2.466537E-01,5.991989E-02,1.786289E-01,5.281834E-02,1.594989E-01,4.393545E-02,1.372958E-01,3.366680E-02,1.089501E-01
-7.41787,41.30000,4.867571E-02,1.554665E-01,5.127942E-02,1.618029E-01,5.036037E-02,1.593717E-01,8.738767E-02,2.730286E-01,8.736301E-02,2.780759E-01,8.555660E-02,2.747444E-01,8.210276E-02,2.668453E-01,7.736573E-02,2.541608E-01,7.290013E-02,2.413833E-01,5.897412E-02,1.756906E-01,5.194512E-02,1.568566E-01,4.318772E-02,1.345731E-01,3.302821E-02,1.066512E-01
-7.41787,41.40000,4.791130E-02,1.510590E-01,5.047301E-02,1.574797E-01,4.957663E-02,1.549312E-01,8.610686E-02,2.656365E-01,8.606527E-02,2.701857E-01,8.426673E-02,2.668270E-01,8.083984E-02,2.590309E-01,7.615448E-02,2.466068E-01,7.173470E-02,2.340594E-01,5.811870E-02,1.712702E-01,5.116014E-02,1.528771E-01,4.251190E-02,1.306226E-01,3.245137E-02,1.033635E-01
-7.41787,41.50000,4.733438E-02,1.456392E-01,4.988125E-02,1.518560E-01,4.900042E-02,1.493971E-01,8.517028E-02,2.563615E-01,8.510633E-02,2.603056E-01,8.330622E-02,2.568901E-01,7.989606E-02,2.491809E-01,7.524789E-02,2.370044E-01,7.084756E-02,2.249150E-01,5.746701E-02,1.655362E-01,5.055433E-02,1.476461E-01,4.198069E-02,1.256961E-01,3.198223E-02,9.925434E-02
-7.41787,41.60000,4.666923E-02,1.390225E-01,4.919875E-02,1.450888E-01,4.832649E-02,1.427189E-01,8.404462E-02,2.447842E-01,8.396689E-02,2.480977E-01,8.217837E-02,2.446323E-01,7.880158E-02,2.370423E-01,7.420939E-02,2.254280E-01,6.984288E-02,2.137660E-01,5.670221E-02,1.582227E-01,4.986634E-02,1.409533E-01,4.138961E-02,1.197333E-01,3.148663E-02,9.431932E-02
-7.41787,41.70000,4.619267E-02,1.322006E-01,4.871381E-02,1.381286E-01,4.784631E-02,1.358443E-01,8.327217E-02,2.328268E-01,8.318029E-02,2.356028E-01,8.139475E-02,2.321238E-01,7.803728E-02,2.250219E-01,7.348624E-02,2.139381E-01,6.912576E-02,2.024597E-01,5.615640E-02,1.507942E-01,4.936650E-02,1.342302E-01,4.094749E-02,1.137847E-01,3.109892E-02,8.941417E-02
-7.41787,41.80000,4.571940E-02,1.258282E-01,4.822905E-02,1.315770E-01,4.736635E-02,1.293786E-01,8.249712E-02,2.220528E-01,8.239608E-02,2.243732E-01,8.061859E-02,2.210521E-01,7.728756E-02,2.140643E-01,7.278007E-02,2.032950E-01,6.842928E-02,1.924288E-01,5.561551E-02,1.440044E-01,4.888183E-02,1.280973E-01,4.051618E-02,1.083715E-01,3.073000E-02,8.500008E-02
-7.41787,41.90000,4.538771E-02,1.204635E-01,4.789307E-02,1.259825E-01,4.703240E-02,1.238667E-01,8.198199E-02,2.128256E-01,8.186478E-02,2.148706E-01,8.008633E-02,2.115611E-01,7.677163E-02,2.046948E-01,7.228254E-02,1.942330E-01,6.793411E-02,1.839159E-01,5.522267E-02,1.384630E-01,4.852467E-02,1.229213E-01,4.018231E-02,1.038691E-01,3.043395E-02,8.135073E-02
-7.41787,42.00000,4.505348E-02,1.159851E-01,4.755128E-02,1.212268E-01,4.669321E-02,1.191921E-01,8.144885E-02,2.048502E-01,8.131094E-02,2.066413E-01,7.953204E-02,2.033499E-01,7.623412E-02,1.966171E-01,7.175265E-02,1.864653E-01,6.742311E-02,1.765415E-01,5.480946E-02,1.336546E-01,4.815261E-02,1.184622E-01,3.983885E-02,1.000762E-01,3.013751E-02,7.822763E-02
-7.41787,42.10000,4.481604E-02,1.122827E-01,4.731565E-02,1.173661E-01,4.645682E-02,1.154082E-01,8.108524E-02,1.982395E-01,8.090864E-02,1.997665E-01,7.911736E-02,1.964780E-01,7.582348E-02,1.898649E-01,7.133352E-02,1.800070E-01,6.701599E-02,1.703228E-01,5.446924E-02,1.295853E-01,4.784122E-02,1.147335E-01,3.954146E-02,9.697848E-02,2.987661E-02,7.551578E-02
-7.41787,42.20000,4.474191E-02,1.092491E-01,4.725702E-02,1.143623E-01,4.639287E-02,1.124697E-01,8.102958E-02,1.930194E-01,8.080163E-02,1.942918E-01,7.898260E-02,1.909988E-01,7.567706E-02,1.844868E-01,7.116257E-02,1.748885E-01,6.683035E-02,1.653040E-01,5.430173E-02,1.263680E-01,4.767096E-02,1.118001E-01,3.935366E-02,9.459003E-02,2.968785E-02,7.327320E-02
-7.31787,36.90000,1.685886E-01,3.472252E-01,1.753184E-01,3.589372E-01,1.724233E-01,3.533745E-01,2.987349E-01,6.064115E-01,3.028667E-01,6.222144E-01,2.985454E-01,6.175863E-01,2.888144E-01,6.024352E-01,2.737657E-01,5.755032E-01,2.589868E-01,5.481868E-01,1.998625E-01,3.765808E-01,1.768221E-01,3.377424E-01,1.496952E-01,2.917736E-01,1.177513E-01,2.340841E-01
-7.31787,37.00000,1.585467E-01,3.259479E-01,1.653059E-01,3.379563E-01,1.626328E-01,3.323247E-01,2.811549E-01,5.746806E-01,2.849418E-01,5.905493E-01,2.809090E-01,5.856637E-01,2.719065E-01,5.691965E-01,2.579578E-01,5.423722E-01,2.437661E-01,5.145818E-01,1.871865E-01,3.538292E-01,1.660080E-01,3.176457E-01,1.410071E-01,2.725871E-01,1.105874E-01,2.185240E-01
-7.31787,37.10000,1.481699E-01,3.064388E-01,1.550117E-01,3.177081E-01,1.523038E-01,3.124795E-01,2.628126E-01,5.450778E-01,2.661258E-01,5.591152E-01,2.623897E-01,5.541610E-01,2.541515E-01,5.381959E-01,2.414002E-01,5.120128E-01,2.279606E-01,4.838476E-01,1.742791E-01,3.328575E-01,1.550401E-01,2.985244E-01,1.315022E-01,2.537420E-01,1.029889E-01,2.028913E-01
-7.31787,37.20000,1.383151E-01,2.865978E-01,1.445750E-01,2.972624E-01,1.420900E-01,2.924158E-01,2.453880E-01,5.078439E-01,2.482507E-01,5.193996E-01,2.447613E-01,5.145724E-01,2.371242E-01,5.005068E-01,2.248820E-01,4.757306E-01,2.126525E-01,4.509317E-01,1.620287E-01,3.118062E-01,1.445594E-01,2.783712E-01,1.220580E-01,2.359956E-01,9.578908E-02,1.881380E-01
-7.31787,37.30000,1.280876E-01,2.608444E-01,1.337145E-01,2.705158E-01,1.314649E-01,2.661999E-01,2.271327E-01,4.617195E-01,2.299070E-01,4.722110E-01,2.264585E-01,4.674377E-01,2.189174E-01,4.534605E-01,2.074669E-01,4.304442E-01,1.969524E-01,4.091099E-01,1.497943E-01,2.851764E-01,1.336604E-01,2.531213E-01,1.126911E-01,2.158537E-01,8.871672E-02,1.723605E-01
-7.31787,37.40000,1.181081E-01,2.366496E-01,1.230709E-01,2.454256E-01,1.210575E-01,2.416192E-01,2.079900E-01,4.143040E-01,2.104992E-01,4.234482E-01,2.074583E-01,4.190461E-01,2.006746E-01,4.063150E-01,1.904116E-01,3.864276E-01,1.805453E-01,3.667289E-01,1.379446E-01,2.566815E-01,1.222952E-01,2.291059E-01,1.037158E-01,1.964716E-01,8.200894E-02,1.565624E-01
-7.31787,37.50000,1.074831E-01,2.122484E-01,1.124801E-01,2.213156E-01,1.107155E-01,2.176053E-01,1.886731E-01,3.705015E-01,1.910798E-01,3.777972E-01,1.885414E-01,3.741395E-01,1.826136E-01,3.637722E-01,1.736512E-01,3.472316E-01,1.644462E-01,3.290067E-01,1.250113E-01,2.303354E-01,1.113639E-01,2.070268E-01,9.517458E-02,1.763008E-01,7.510965E-02,1.411066E-01
-7.31787,37.60000,9.863557E-02,1.942496E-01,1.035004E-01,2.023676E-01,1.017388E-01,1.990690E-01,1.729280E-01,3.382448E-01,1.751235E-01,3.443317E-01,1.729751E-01,3.410951E-01,1.677777E-01,3.312624E-01,1.599066E-01,3.153598E-01,1.512435E-01,3.008187E-01,1.144375E-01,2.109265E-01,1.024608E-01,1.889740E-01,8.729385E-02,1.611968E-01,6.922871E-02,1.294017E-01
-7.31787,37.70000,9.212019E-02,1.819546E-01,9.649812E-02,1.895244E-01,9.489280E-02,1.864772E-01,1.612194E-01,3.140837E-01,1.631276E-01,3.192787E-01,1.612116E-01,3.159010E-01,1.563423E-01,3.071722E-01,1.484753E-01,2.929721E-01,1.412042E-01,2.800159E-01,1.064503E-01,1.971870E-01,9.565184E-02,1.759217E-01,8.123094E-02,1.506682E-01,6.469722E-02,1.210349E-01
-7.31787,37.80000,8.634640E-02,1.713873E-01,9.031662E-02,1.785188E-01,8.884551E-02,1.756797E-01,1.499986E-01,2.939840E-01,1.518474E-01,2.983058E-01,1.499631E-01,2.951518E-01,1.452987E-01,2.872176E-01,1.382484E-01,2.742767E-01,1.317528E-01,2.617805E-01,9.934784E-02,1.843505E-01,8.898624E-02,1.649025E-01,7.589718E-02,1.415703E-01,6.071048E-02,1.136901E-01
-7.31787,37.90000,8.149762E-02,1.621528E-01,8.512942E-02,1.691375E-01,8.377112E-02,1.664697E-01,1.404393E-01,2.773041E-01,1.421123E-01,2.811186E-01,1.404447E-01,2.781766E-01,1.362249E-01,2.708145E-01,1.298265E-01,2.588211E-01,1.236642E-01,2.468227E-01,9.333298E-02,1.741404E-01,8.344910E-02,1.560066E-01,7.150964E-02,1.337731E-01,5.741029E-02,1.072471E-01
-7.31787,38.00000,7.792680E-02,1.555999E-01,8.152874E-02,1.627458E-01,8.024345E-02,1.601748E-01,1.339065E-01,2.662454E-01,1.354184E-01,2.696565E-01,1.338644E-01,2.667979E-01,1.299134E-01,2.597232E-01,1.239299E-01,2.482371E-01,1.179883E-01,2.366147E-01,8.883187E-02,1.679063E-01,7.960164E-02,1.503792E-01,6.839085E-02,1.285654E-01,5.492433E-02,1.030174E-01
-7.31787,38.10000,7.497755E-02,1.504910E-01,7.866340E-02,1.576437E-01,7.743169E-02,1.549990E-01,1.287637E-01,2.576153E-01,1.301096E-01,2.606192E-01,1.286155E-01,2.577679E-01,1.248458E-01,2.508395E-01,1.191629E-01,2.396476E-01,1.133948E-01,2.284093E-01,8.523677E-02,1.629289E-01,7.649510E-02,1.457493E-01,6.581803E-02,1.243599E-01,5.271723E-02,9.952611E-02
-7.31787,38.20000,7.307653E-02,1.472555E-01,7.681854E-02,1.542124E-01,7.561982E-02,1.516315E-01,1.255868E-01,2.523799E-01,1.267939E-01,2.551047E-01,1.253013E-01,2.522030E-01,1.216060E-01,2.452952E-01,1.160757E-01,2.341852E-01,1.103916E-01,2.232088E-01,8.302084E-02,1.603678E-01,7.451446E-02,1.432476E-01,6.402448E-02,1.220230E-01,5.120977E-02,9.742887E-02
-7.31787,38.30000,7.151997E-02,1.445213E-01,7.530301E-02,1.513288E-01,7.413126E-02,1.487995E-01,1.230566E-01,2.479867E-01,1.241710E-01,2.505598E-01,1.226796E-01,2.476420E-01,1.190400E-01,2.407708E-01,1.136268E-01,2.297135E-01,1.079969E-01,2.189447E-01,8.132557E-02,1.582826E-01,7.298294E-02,1.412689E-01,6.257895E-02,1.201968E-01,5.002102E-02,9.579951E-02
-7.31787,38.40000,7.024030E-02,1.422208E-01,7.404858E-02,1.489440E-01,7.284593E-02,1.464464E-01,1.210120E-01,2.443730E-01,1.220531E-01,2.468350E-01,1.205569E-01,2.439226E-01,1.169529E-01,2.371291E-01,1.116247E-01,2.261008E-01,1.060349E-01,2.154441E-01,7.999794E-02,1.564543E-01,7.177197E-02,1.396194E-01,6.143118E-02,1.186823E-01,4.905848E-02,9.445550E-02
-7.31787,38.50000,6.930721E-02,1.405440E-01,7.312002E-02,1.472160E-01,7.186224E-02,1.447361E-01,1.196089E-01,2.419155E-01,1.205865E-01,2.443164E-01,1.190716E-01,2.414158E-01,1.154791E-01,2.347095E-01,1.102004E-01,2.236284E-01,1.046119E-01,2.130300E-01,7.912283E-02,1.551984E-01,7.095269E-02,1.386117E-01,6.062930E-02,1.176547E-01,4.835023E-02,9.354238E-02
-7.31787,38.60000,6.865682E-02,1.393312E-01,7.241271E-02,1.459585E-01,7.116725E-02,1.434874E-01,1.187192E-01,2.403170E-01,1.196522E-01,2.426823E-01,1.181115E-01,2.398001E-01,1.145105E-01,2.331877E-01,1.092445E-01,2.219971E-01,1.036396E-01,2.114185E-01,7.861681E-02,1.543438E-01,7.045396E-02,1.379934E-01,6.011062E-02,1.169745E-01,4.785180E-02,9.294055E-02
-7.31787,38.70000,6.806141E-02,1.382910E-01,7.176689E-02,1.448619E-01,7.053252E-02,1.424069E-01,1.179111E-01,2.389206E-01,1.188216E-01,2.413036E-01,1.172649E-01,2.384563E-01,1.136645E-01,2.319127E-01,1.084223E-01,2.206019E-01,1.027941E-01,2.101212E-01,7.819949E-02,1.534706E-01,7.004915E-02,1.373464E-01,5.968896E-02,1.163410E-01,4.744100E-02,9.244888E-02
-7.31787,38.80000,6.759514E-02,1.377096E-01,7.125840E-02,1.442482E-01,7.003205E-02,1.417997E-01,1.173193E-01,2.382268E-01,1.182093E-01,2.406298E-01,1.166333E-01,2.378082E-01,1.130257E-01,2.312513E-01,1.077927E-01,2.199170E-01,1.021344E-01,2.094901E-01,7.790580E-02,1.529382E-01,6.976208E-02,1.369532E-01,5.937888E-02,1.159919E-01,4.712142E-02,9.220105E-02
-7.31787,38.90000,6.721126E-02,1.375076E-01,7.084955E-02,1.440244E-01,6.962896E-02,1.415779E-01,1.168631E-01,2.380882E-01,1.177283E-01,2.405198E-01,1.161305E-01,2.377020E-01,1.125145E-01,2.311363E-01,1.072337E-01,2.197642E-01,1.015887E-01,2.093554E-01,7.767949E-02,1.527174E-01,6.953782E-02,1.368154E-01,5.912851E-02,1.158755E-01,4.685276E-02,9.214093E-02
-7.31787,39.00000,6.690304E-02,1.375900E-01,7.051132E-02,1.441055E-01,6.929570E-02,1.416555E-01,1.165276E-01,2.384122E-01,1.173721E-01,2.408765E-01,1.157506E-01,2.380578E-01,1.121182E-01,2.315418E-01,1.067816E-01,2.201084E-01,1.011556E-01,2.096262E-01,7.751977E-02,1.527827E-01,6.937455E-02,1.369393E-01,5.893220E-02,1.159878E-01,4.663095E-02,9.225871E-02
-7.31787,39.10000,6.649838E-02,1.375699E-01,7.006806E-02,1.440710E-01,6.886037E-02,1.416234E-01,1.160008E-01,2.384949E-01,1.168313E-01,2.410128E-01,1.151974E-01,2.382027E-01,1.115642E-01,2.317099E-01,1.061721E-01,2.202550E-01,1.005922E-01,2.097583E-01,7.723228E-02,1.526507E-01,6.911258E-02,1.368742E-01,5.865628E-02,1.159740E-01,4.636437E-02,9.230328E-02
-7.31787,39.20000,6.601904E-02,1.373925E-01,6.953996E-02,1.438559E-01,6.834248E-02,1.414186E-01,1.153398E-01,2.383261E-01,1.161713E-01,2.409263E-01,1.145367E-01,2.381461E-01,1.109156E-01,2.316819E-01,1.054682E-01,2.202402E-01,9.994994E-02,2.097520E-01,7.686548E-02,1.523686E-01,6.878758E-02,1.366908E-01,5.832857E-02,1.158759E-01,4.606530E-02,9.229265E-02
-7.31787,39.30000,6.542609E-02,1.371476E-01,6.889632E-02,1.435726E-01,6.771228E-02,1.411449E-01,1.144505E-01,2.379841E-01,1.152716E-01,2.406446E-01,1.136414E-01,2.378879E-01,1.100445E-01,2.314139E-01,1.045371E-01,2.199936E-01,9.911693E-02,2.095604E-01,7.631790E-02,1.518466E-01,6.831390E-02,1.362751E-01,5.787720E-02,1.155908E-01,4.568518E-02,9.215017E-02
-7.31787,39.40000,6.496073E-02,1.372732E-01,6.838582E-02,1.436983E-01,6.721069E-02,1.412687E-01,1.137921E-01,2.383226E-01,1.145847E-01,2.410265E-01,1.129423E-01,2.382680E-01,1.093484E-01,2.318443E-01,1.037720E-01,2.203938E-01,9.842862E-02,2.098763E-01,7.587662E-02,1.518024E-01,6.791867E-02,1.362959E-01,5.748387E-02,1.156266E-01,4.533835E-02,9.221707E-02
-7.31787,39.50000,6.441554E-02,1.373868E-01,6.778734E-02,1.438095E-01,6.662466E-02,1.413793E-01,1.129834E-01,2.386445E-01,1.137480E-01,2.413972E-01,1.120966E-01,2.386367E-01,1.085119E-01,2.322377E-01,1.028654E-01,2.207729E-01,9.761557E-02,2.101897E-01,7.533470E-02,1.517374E-01,6.743809E-02,1.362941E-01,5.701216E-02,1.156486E-01,4.493703E-02,9.227791E-02
-7.31787,39.60000,6.371297E-02,1.373874E-01,6.702150E-02,1.437828E-01,6.587413E-02,1.413578E-01,1.119105E-01,2.387729E-01,1.126515E-01,2.416039E-01,1.110020E-01,2.388504E-01,1.074087E-01,2.324479E-01,1.017226E-01,2.210091E-01,9.659577E-02,2.103977E-01,7.463797E-02,1.515854E-01,6.682590E-02,1.362025E-01,5.642652E-02,1.156165E-01,4.445310E-02,9.230974E-02
-7.31787,39.70000,6.308834E-02,1.377723E-01,6.634033E-02,1.441670E-01,6.520647E-02,1.417391E-01,1.109637E-01,2.395558E-01,1.116700E-01,2.424579E-01,1.100109E-01,2.396892E-01,1.063090E-01,2.332488E-01,1.006674E-01,2.218647E-01,9.565041E-02,2.111283E-01,7.399943E-02,1.519008E-01,6.624731E-02,1.365442E-01,5.586753E-02,1.159161E-01,4.397692E-02,9.256597E-02
-7.31787,39.80000,6.237560E-02,1.384632E-01,6.557041E-02,1.448793E-01,6.445117E-02,1.424408E-01,1.098621E-01,2.408475E-01,1.105194E-01,2.438282E-01,1.088473E-01,2.410225E-01,1.050324E-01,2.345002E-01,9.945278E-02,2.231958E-01,9.454297E-02,2.122782E-01,7.325475E-02,1.525523E-01,6.557061E-02,1.371932E-01,5.522287E-02,1.164621E-01,4.343431E-02,9.300592E-02
-7.31787,39.90000,6.159519E-02,1.393586E-01,6.471808E-02,1.458007E-01,6.361557E-02,1.433493E-01,1.086444E-01,2.425309E-01,1.092568E-01,2.456211E-01,1.075575E-01,2.427814E-01,1.036492E-01,2.361813E-01,9.813066E-02,2.249783E-01,9.321643E-02,2.138107E-01,7.245490E-02,1.535566E-01,6.480877E-02,1.381049E-01,5.452758E-02,1.172934E-01,4.284666E-02,9.365724E-02
-7.31787,40.00000,6.062787E-02,1.403090E-01,6.367153E-02,1.467562E-01,6.259071E-02,1.442980E-01,1.070533E-01,2.443243E-01,1.076938E-01,2.475863E-01,1.058487E-01,2.447290E-01,1.019964E-01,2.380495E-01,9.656829E-02,2.269418E-01,9.165179E-02,2.155514E-01,7.151327E-02,1.547757E-01,6.383995E-02,1.391549E-01,5.373039E-02,1.183175E-01,4.217898E-02,9.447339E-02
-7.31787,40.10000,5.967762E-02,1.417733E-01,6.265392E-02,1.482569E-01,6.159222E-02,1.457804E-01,1.054019E-01,2.469810E-01,1.059871E-01,2.504164E-01,1.041506E-01,2.475190E-01,1.003466E-01,2.407219E-01,9.499714E-02,2.296996E-01,9.008187E-02,2.180135E-01,7.054958E-02,1.566157E-01,6.285230E-02,1.407020E-01,5.290819E-02,1.197947E-01,4.148296E-02,9.561047E-02
-7.31787,40.20000,5.868931E-02,1.435888E-01,6.161385E-02,1.501179E-01,6.057036E-02,1.476184E-01,1.036961E-01,2.502424E-01,1.042100E-01,2.538417E-01,1.023765E-01,2.508835E-01,9.861711E-02,2.439345E-01,9.334942E-02,2.328539E-01,8.843458E-02,2.209582E-01,6.952118E-02,1.588171E-01,6.181270E-02,1.425462E-01,5.203678E-02,1.215118E-01,4.073793E-02,9.693024E-02
-7.31787,40.30000,5.768879E-02,1.457839E-01,6.056660E-02,1.523517E-01,5.953922E-02,1.498251E-01,1.020524E-01,2.542420E-01,1.024866E-01,2.580024E-01,1.006466E-01,2.549645E-01,9.691839E-02,2.478319E-01,9.171104E-02,2.364239E-01,8.679803E-02,2.245053E-01,6.850869E-02,1.614641E-01,6.080166E-02,1.447611E-01,5.116673E-02,1.235275E-01,3.997826E-02,9.848411E-02
-7.31787,40.40000,5.661853E-02,1.480550E-01,5.946034E-02,1.546213E-01,5.845084E-02,1.520798E-01,1.002324E-01,2.583576E-01,1.006073E-01,2.623130E-01,9.877931E-02,2.592179E-01,9.510184E-02,2.519192E-01,8.997867E-02,2.401834E-01,8.509112E-02,2.282607E-01,6.739073E-02,1.640945E-01,5.971920E-02,1.470141E-01,5.023295E-02,1.255322E-01,3.917085E-02,1.000873E-01
-7.31787,40.50000,5.551875E-02,1.502584E-01,5.833644E-02,1.568007E-01,5.734382E-02,1.542469E-01,9.840671E-02,2.624589E-01,9.873352E-02,2.666411E-01,9.692143E-02,2.635123E-01,9.329360E-02,2.560824E-01,8.824815E-02,2.440744E-01,8.340002E-02,2.320653E-01,6.626547E-02,1.666642E-01,5.864763E-02,1.492882E-01,4.929344E-02,1.275167E-01,3.833237E-02,1.016954E-01
-7.31787,40.60000,5.440192E-02,1.525756E-01,5.723150E-02,1.591009E-01,5.625382E-02,1.565425E-01,9.661262E-02,2.667843E-01,9.688038E-02,2.711743E-01,9.507659E-02,2.680030E-01,9.148982E-02,2.604455E-01,8.651344E-02,2.481852E-01,8.171012E-02,2.360078E-01,6.511157E-02,1.692875E-01,5.757225E-02,1.516454E-01,4.833772E-02,1.295451E-01,3.747296E-02,1.033298E-01
-7.31787,40.70000,5.331881E-02,1.549753E-01,5.614290E-02,1.615181E-01,5.517640E-02,1.589233E-01,9.492480E-02,2.714023E-01,9.511927E-02,2.759550E-01,9.330891E-02,2.727199E-01,8.974615E-02,2.650241E-01,8.481496E-02,2.525001E-01,8.005237E-02,2.400742E-01,6.396291E-02,1.720485E-01,5.653914E-02,1.541325E-01,4.739613E-02,1.316479E-01,3.663661E-02,1.049938E-01
-7.31787,40.80000,5.228042E-02,1.565503E-01,5.508055E-02,1.631127E-01,5.412486E-02,1.604997E-01,9.323039E-02,2.744370E-01,9.336370E-02,2.791368E-01,9.155492E-02,2.758615E-01,8.802115E-02,2.680756E-01,8.314089E-02,2.554027E-01,7.844057E-02,2.427716E-01,6.280762E-02,1.739396E-01,5.549748E-02,1.558296E-01,4.644249E-02,1.331515E-01,3.582292E-02,1.061484E-01
