#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-02-24T08:47:19', checksum=154019166, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.51787,38.90000,1.398322E-01,2.710394E-01,2.036594E-01,4.073908E-01,3.101859E-01,6.103960E-01,3.184205E-01,6.127092E-01,2.883477E-01,5.517179E-01,2.778593E-01,5.242671E-01,2.633701E-01,4.901208E-01,2.531548E-01,4.727225E-01,2.434435E-01,4.501078E-01,2.027166E-01,3.742019E-01,1.805419E-01,3.435096E-01,1.361122E-01,2.608819E-01,1.320662E-01,2.702211E-01,8.764035E-02,2.095098E-01,1.175280E-01,3.093507E-01,8.459765E-02,2.323673E-01
-9.51787,39.00000,1.368901E-01,2.586724E-01,1.969970E-01,3.807330E-01,3.008305E-01,5.738098E-01,3.132192E-01,5.855560E-01,2.843581E-01,5.373429E-01,2.735260E-01,5.163568E-01,2.586132E-01,4.843049E-01,2.484923E-01,4.669090E-01,2.378354E-01,4.447877E-01,1.987263E-01,3.693690E-01,1.761838E-01,3.385327E-01,1.327493E-01,2.566279E-01,1.285442E-01,2.656279E-01,8.365668E-02,2.061055E-01,1.108530E-01,3.069244E-01,7.984760E-02,2.299890E-01
-9.51787,39.10000,1.299666E-01,2.477747E-01,1.842683E-01,3.613732E-01,2.817643E-01,5.430409E-01,2.933891E-01,5.476052E-01,2.696350E-01,4.983380E-01,2.617804E-01,4.830926E-01,2.496343E-01,4.592559E-01,2.410577E-01,4.518605E-01,2.306914E-01,4.339408E-01,1.915464E-01,3.594509E-01,1.696988E-01,3.285869E-01,1.275790E-01,2.487179E-01,1.225768E-01,2.559494E-01,7.855317E-02,1.969061E-01,1.045552E-01,2.933339E-01,7.409106E-02,2.192348E-01
-9.51787,39.20000,1.234179E-01,2.389023E-01,1.747520E-01,3.484517E-01,2.677169E-01,5.236542E-01,2.789972E-01,5.275255E-01,2.565979E-01,4.767089E-01,2.493734E-01,4.624154E-01,2.381330E-01,4.403473E-01,2.304129E-01,4.337430E-01,2.207578E-01,4.207558E-01,1.838232E-01,3.498934E-01,1.645880E-01,3.242841E-01,1.240574E-01,2.457507E-01,1.203166E-01,2.552622E-01,7.649665E-02,1.988960E-01,1.022957E-01,3.004443E-01,7.249225E-02,2.233171E-01
-9.51787,39.30000,1.177457E-01,2.300977E-01,1.668928E-01,3.372642E-01,2.561615E-01,5.081376E-01,2.672203E-01,5.124738E-01,2.458958E-01,4.611354E-01,2.388135E-01,4.464207E-01,2.274408E-01,4.246453E-01,2.187345E-01,4.171706E-01,2.106467E-01,4.037309E-01,1.747271E-01,3.365885E-01,1.561250E-01,3.113970E-01,1.173969E-01,2.352171E-01,1.128757E-01,2.431948E-01,6.953988E-02,1.885807E-01,9.066655E-02,2.846270E-01,6.371927E-02,2.110653E-01
-9.51787,39.40000,1.109580E-01,2.199724E-01,1.578766E-01,3.231527E-01,2.432154E-01,4.897273E-01,2.541862E-01,4.948199E-01,2.340135E-01,4.429950E-01,2.265869E-01,4.281956E-01,2.149432E-01,4.069152E-01,2.061784E-01,3.986696E-01,1.995946E-01,3.849155E-01,1.649353E-01,3.218809E-01,1.470853E-01,2.977495E-01,1.103603E-01,2.243310E-01,1.048252E-01,2.297926E-01,6.237499E-02,1.767522E-01,7.934893E-02,2.637328E-01,5.506439E-02,1.954793E-01
-9.51787,39.50000,1.046137E-01,2.106895E-01,1.483338E-01,3.091213E-01,2.308601E-01,4.697404E-01,2.415746E-01,4.734730E-01,2.211905E-01,4.223599E-01,2.144924E-01,4.092706E-01,2.041330E-01,3.904094E-01,1.959284E-01,3.832389E-01,1.898453E-01,3.702488E-01,1.572874E-01,3.105343E-01,1.401698E-01,2.870708E-01,1.049393E-01,2.160981E-01,9.963412E-02,2.216417E-01,5.826911E-02,1.695547E-01,7.335026E-02,2.550500E-01,5.022926E-02,1.879793E-01
-9.51787,39.60000,9.936223E-02,2.027051E-01,1.407350E-01,2.974454E-01,2.194756E-01,4.522464E-01,2.309209E-01,4.556884E-01,2.105090E-01,4.061792E-01,2.044232E-01,3.938342E-01,1.950046E-01,3.763813E-01,1.871512E-01,3.695612E-01,1.814694E-01,3.568648E-01,1.506445E-01,3.000191E-01,1.336807E-01,2.755142E-01,1.001420E-01,2.080938E-01,9.440406E-02,2.117217E-01,5.377403E-02,1.604983E-01,6.601604E-02,2.420677E-01,4.470861E-02,1.775080E-01
-9.41787,38.20000,1.568010E-01,2.936123E-01,2.298731E-01,4.328643E-01,3.514395E-01,6.612269E-01,3.620439E-01,6.739653E-01,3.262480E-01,6.061810E-01,3.119908E-01,5.805014E-01,2.907763E-01,5.366682E-01,2.759686E-01,5.112619E-01,2.634059E-01,4.797782E-01,2.189200E-01,4.013252E-01,1.977776E-01,3.698979E-01,1.497891E-01,2.858226E-01,1.441429E-01,2.873624E-01,9.419198E-02,2.148760E-01,1.197130E-01,2.953457E-01,8.873863E-02,2.271606E-01
-9.41787,38.30000,1.535778E-01,2.919702E-01,2.243548E-01,4.394827E-01,3.455872E-01,6.688291E-01,3.549870E-01,6.782478E-01,3.188983E-01,6.043635E-01,3.057763E-01,5.708374E-01,2.861886E-01,5.268410E-01,2.727715E-01,5.041959E-01,2.610886E-01,4.741543E-01,2.169283E-01,3.962816E-01,1.957062E-01,3.653123E-01,1.480127E-01,2.813308E-01,1.431338E-01,2.854460E-01,9.430982E-02,2.156669E-01,1.216127E-01,3.006104E-01,8.971706E-02,2.302052E-01
