lon,lat,PGA-0.002105,PGA-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-7.218,38.600,0.066,0.134,0.046,0.089
-7.218,38.700,0.065,0.133,0.046,0.089
-7.218,38.800,0.065,0.132,0.045,0.088
-7.218,38.900,0.064,0.132,0.045,0.088
-7.218,39.000,0.064,0.132,0.045,0.088
-7.218,39.100,0.064,0.132,0.044,0.088
-7.218,39.200,0.063,0.132,0.044,0.088
-7.218,39.300,0.063,0.132,0.044,0.088
-7.218,39.400,0.062,0.132,0.043,0.088
-7.218,39.500,0.062,0.132,0.043,0.089
-7.218,39.600,0.061,0.132,0.043,0.089
-7.218,39.700,0.061,0.132,0.042,0.089
-7.218,39.800,0.060,0.133,0.042,0.089
-7.218,39.900,0.059,0.134,0.041,0.090
-7.218,40.000,0.059,0.135,0.041,0.091
-7.218,40.100,0.058,0.136,0.040,0.092
-7.218,40.200,0.057,0.138,0.039,0.093
-7.218,40.300,0.056,0.139,0.039,0.094
-7.218,40.400,0.055,0.141,0.038,0.095
-7.218,40.500,0.054,0.143,0.037,0.096
-7.218,40.600,0.053,0.145,0.036,0.098
-7.218,40.700,0.052,0.147,0.036,0.100
-7.218,40.800,0.051,0.149,0.035,0.101
-7.218,40.900,0.050,0.150,0.034,0.102
-7.218,41.000,0.049,0.151,0.033,0.102
-7.218,41.100,0.048,0.151,0.033,0.102
-7.218,41.200,0.048,0.150,0.032,0.102
-7.218,41.300,0.047,0.148,0.032,0.100
-7.218,41.400,0.046,0.144,0.031,0.098
-7.218,41.500,0.046,0.140,0.031,0.095
-7.218,41.600,0.045,0.135,0.030,0.091
-7.218,41.700,0.045,0.129,0.030,0.087
-7.218,41.800,0.044,0.123,0.030,0.083
-7.218,41.900,0.044,0.118,0.029,0.080
-7.218,42.000,0.044,0.114,0.029,0.077
-7.218,42.100,0.044,0.110,0.029,0.074
-7.218,42.200,0.043,0.107,0.029,0.072
-7.118,37.000,0.150,0.311,0.105,0.210
-7.118,37.100,0.140,0.290,0.098,0.195
-7.118,37.200,0.131,0.270,0.091,0.181
-7.118,37.300,0.121,0.247,0.084,0.166
-7.118,37.400,0.111,0.222,0.077,0.148
-7.118,37.500,0.101,0.199,0.071,0.133
-7.118,37.600,0.093,0.182,0.065,0.122
-7.118,37.700,0.086,0.169,0.061,0.113
-7.118,37.800,0.080,0.158,0.057,0.105
-7.118,37.900,0.076,0.149,0.054,0.099
-7.118,38.000,0.072,0.143,0.051,0.095
-7.118,38.100,0.069,0.138,0.049,0.092
-7.118,38.200,0.068,0.135,0.048,0.090
-7.118,38.300,0.066,0.133,0.046,0.088
-7.118,38.400,0.065,0.131,0.045,0.087
-7.118,38.500,0.064,0.129,0.045,0.086
-7.118,38.600,0.063,0.128,0.044,0.085
-7.118,38.700,0.062,0.127,0.044,0.085
-7.118,38.800,0.062,0.126,0.043,0.085
-7.118,38.900,0.062,0.126,0.043,0.085
-7.118,39.000,0.061,0.126,0.043,0.085
-7.118,39.100,0.061,0.126,0.042,0.085
-7.118,39.200,0.060,0.126,0.042,0.085
-7.118,39.300,0.060,0.126,0.042,0.085
-7.118,39.400,0.060,0.126,0.042,0.085
-7.118,39.500,0.059,0.126,0.041,0.085
-7.118,39.600,0.059,0.126,0.041,0.085
-7.118,39.700,0.058,0.127,0.041,0.085
-7.118,39.800,0.058,0.128,0.040,0.086
-7.118,39.900,0.057,0.128,0.040,0.086
-7.118,40.000,0.057,0.129,0.039,0.087
-7.118,40.100,0.056,0.130,0.039,0.088
-7.118,40.200,0.055,0.132,0.038,0.089
-7.118,40.300,0.054,0.133,0.037,0.090
-7.118,40.400,0.053,0.134,0.037,0.090
-7.118,40.500,0.052,0.135,0.036,0.091
-7.118,40.600,0.051,0.137,0.035,0.093
-7.118,40.700,0.050,0.139,0.034,0.094
-7.118,40.800,0.049,0.141,0.034,0.095
-7.118,40.900,0.049,0.142,0.033,0.096
-7.118,41.000,0.048,0.143,0.033,0.097
-7.118,41.100,0.047,0.144,0.032,0.097
-7.118,41.200,0.047,0.143,0.032,0.097
-7.118,41.300,0.046,0.142,0.031,0.096
-7.118,41.400,0.045,0.139,0.031,0.094
-7.118,41.500,0.045,0.136,0.030,0.092
-7.118,41.600,0.044,0.131,0.030,0.089
-7.118,41.700,0.044,0.126,0.029,0.085
-7.118,41.800,0.044,0.121,0.029,0.082
-7.118,41.900,0.043,0.117,0.029,0.079
-7.118,42.000,0.043,0.112,0.029,0.075
-7.118,42.100,0.043,0.108,0.028,0.073
-7.118,42.200,0.043,0.105,0.028,0.070
-7.018,36.900,0.155,0.324,0.109,0.219
-7.018,37.000,0.146,0.303,0.102,0.205
-7.018,37.100,0.136,0.283,0.095,0.191
-7.018,37.200,0.127,0.263,0.089,0.177
-7.018,37.300,0.118,0.241,0.082,0.161
-7.018,37.400,0.108,0.216,0.075,0.144
-7.018,37.500,0.098,0.193,0.069,0.129
-7.018,37.600,0.090,0.176,0.063,0.118
-7.018,37.700,0.083,0.163,0.059,0.109
-7.018,37.800,0.078,0.152,0.055,0.101
-7.018,37.900,0.073,0.143,0.052,0.095
-7.018,38.000,0.069,0.137,0.049,0.091
-7.018,38.100,0.067,0.133,0.047,0.088
-7.018,38.200,0.065,0.130,0.046,0.086
-7.018,38.300,0.063,0.127,0.045,0.084
-7.018,38.400,0.062,0.125,0.044,0.083
-7.018,38.500,0.061,0.124,0.043,0.082
-7.018,38.600,0.061,0.123,0.042,0.082
-7.018,38.700,0.060,0.122,0.042,0.081
-7.018,38.800,0.059,0.121,0.042,0.081
-7.018,38.900,0.059,0.121,0.041,0.081
-7.018,39.000,0.059,0.121,0.041,0.081
-7.018,39.100,0.058,0.121,0.041,0.081
-7.018,39.200,0.058,0.121,0.041,0.081
-7.018,39.300,0.058,0.121,0.040,0.081
-7.018,39.400,0.057,0.121,0.040,0.081
-7.018,39.500,0.057,0.121,0.040,0.081
-7.018,39.600,0.057,0.122,0.039,0.082
-7.018,39.700,0.056,0.122,0.039,0.082
-7.018,39.800,0.056,0.123,0.039,0.083
-7.018,39.900,0.055,0.124,0.038,0.083
-7.018,40.000,0.055,0.124,0.038,0.084
-7.018,40.100,0.054,0.125,0.037,0.084
-7.018,40.200,0.053,0.126,0.037,0.085
-7.018,40.300,0.052,0.127,0.036,0.086
-7.018,40.400,0.051,0.128,0.035,0.086
-7.018,40.500,0.050,0.129,0.035,0.087
-7.018,40.600,0.049,0.130,0.034,0.088
-7.018,40.700,0.049,0.132,0.033,0.089
-7.018,40.800,0.048,0.133,0.033,0.090
-7.018,40.900,0.047,0.135,0.032,0.091
-7.018,41.000,0.047,0.136,0.032,0.092
-7.018,41.100,0.046,0.137,0.031,0.092
-7.018,41.200,0.046,0.137,0.031,0.092
-7.018,41.300,0.045,0.136,0.030,0.091
-7.018,41.400,0.044,0.134,0.030,0.090
-7.018,41.500,0.044,0.131,0.030,0.088
-7.018,41.600,0.044,0.127,0.029,0.086
-7.018,41.700,0.043,0.123,0.029,0.083
-7.018,41.800,0.043,0.119,0.029,0.080
-7.018,41.900,0.043,0.114,0.028,0.077
-7.018,42.000,0.042,0.110,0.028,0.074
-7.018,42.100,0.042,0.106,0.028,0.071
-7.018,42.200,0.042,0.103,0.028,0.069
-6.918,36.900,0.151,0.315,0.106,0.213
-6.918,37.000,0.141,0.295,0.099,0.200
-6.918,37.100,0.132,0.275,0.092,0.186
-6.918,37.200,0.124,0.257,0.086,0.173
-6.918,37.300,0.114,0.234,0.080,0.156
-6.918,37.400,0.104,0.211,0.073,0.141
-6.918,37.500,0.095,0.189,0.067,0.126
-6.918,37.600,0.087,0.171,0.062,0.115
-6.918,37.700,0.081,0.158,0.057,0.105
-6.918,37.800,0.075,0.147,0.054,0.098
-6.918,37.900,0.070,0.138,0.050,0.092
-6.918,38.000,0.067,0.132,0.048,0.088
-6.918,38.100,0.064,0.128,0.046,0.085
-6.918,38.200,0.063,0.125,0.044,0.083
-6.918,38.300,0.061,0.122,0.043,0.081
-6.918,38.400,0.060,0.120,0.042,0.080
-6.918,38.500,0.059,0.119,0.041,0.079
-6.918,38.600,0.058,0.118,0.041,0.078
-6.918,38.700,0.058,0.117,0.040,0.078
-6.918,38.800,0.057,0.117,0.040,0.078
-6.918,38.900,0.057,0.117,0.040,0.078
-6.918,39.000,0.056,0.117,0.039,0.078
-6.918,39.100,0.056,0.117,0.039,0.078
-6.918,39.200,0.056,0.117,0.039,0.078
-6.918,39.300,0.056,0.117,0.039,0.078
-6.918,39.400,0.055,0.117,0.038,0.078
-6.918,39.500,0.055,0.117,0.038,0.078
-6.918,39.600,0.054,0.118,0.038,0.079
-6.918,39.700,0.054,0.118,0.038,0.079
-6.918,39.800,0.054,0.119,0.037,0.080
-6.918,39.900,0.053,0.119,0.037,0.080
-6.918,40.000,0.052,0.120,0.036,0.080
-6.918,40.100,0.052,0.121,0.036,0.081
-6.918,40.200,0.051,0.121,0.035,0.081
-6.918,40.300,0.050,0.122,0.035,0.082
-6.918,40.400,0.049,0.122,0.034,0.082
-6.918,40.500,0.049,0.122,0.033,0.083
-6.918,40.600,0.048,0.124,0.033,0.083
-6.918,40.700,0.047,0.125,0.032,0.084
-6.918,40.800,0.046,0.126,0.032,0.085
-6.918,40.900,0.046,0.128,0.031,0.086
-6.918,41.000,0.045,0.129,0.031,0.087
-6.918,41.100,0.045,0.130,0.030,0.087
-6.918,41.200,0.044,0.130,0.030,0.087
-6.918,41.300,0.044,0.129,0.030,0.087
-6.918,41.400,0.044,0.128,0.029,0.086
-6.918,41.500,0.043,0.126,0.029,0.084
-6.918,41.600,0.043,0.123,0.029,0.082
-6.918,41.700,0.043,0.119,0.028,0.080
-6.918,41.800,0.042,0.115,0.028,0.077
-6.918,41.900,0.042,0.112,0.028,0.075
-6.918,42.000,0.042,0.108,0.028,0.072
-6.918,42.100,0.041,0.105,0.028,0.070
-6.918,42.200,0.041,0.101,0.027,0.068
-6.818,36.900,0.145,0.304,0.101,0.206
-6.818,37.000,0.136,0.285,0.095,0.193
-6.818,37.100,0.128,0.266,0.089,0.180
-6.818,37.200,0.119,0.248,0.083,0.167
-6.818,37.300,0.110,0.227,0.077,0.152
-6.818,37.400,0.101,0.205,0.071,0.137
-6.818,37.500,0.092,0.183,0.065,0.123
-6.818,37.600,0.084,0.166,0.060,0.111
-6.818,37.700,0.078,0.153,0.056,0.102
-6.818,37.800,0.073,0.142,0.052,0.095
-6.818,37.900,0.068,0.133,0.049,0.089
-6.818,38.000,0.065,0.127,0.046,0.085
-6.818,38.100,0.062,0.123,0.044,0.082
-6.818,38.200,0.060,0.120,0.043,0.079
-6.818,38.300,0.059,0.118,0.042,0.078
-6.818,38.400,0.058,0.116,0.041,0.077
-6.818,38.500,0.057,0.114,0.040,0.076
-6.818,38.600,0.056,0.114,0.039,0.075
-6.818,38.700,0.055,0.113,0.039,0.075
-6.818,38.800,0.055,0.113,0.038,0.075
-6.818,38.900,0.054,0.112,0.038,0.075
-6.818,39.000,0.054,0.112,0.038,0.075
-6.818,39.100,0.054,0.112,0.038,0.075
-6.818,39.200,0.054,0.112,0.037,0.075
-6.818,39.300,0.053,0.113,0.037,0.075
-6.818,39.400,0.053,0.113,0.037,0.075
-6.818,39.500,0.053,0.113,0.037,0.075
-6.818,39.600,0.052,0.113,0.036,0.076
-6.818,39.700,0.052,0.114,0.036,0.076
-6.818,39.800,0.051,0.115,0.036,0.076
-6.818,39.900,0.051,0.115,0.035,0.077
-6.818,40.000,0.050,0.115,0.035,0.077
-6.818,40.100,0.050,0.116,0.034,0.077
-6.818,40.200,0.049,0.116,0.034,0.078
-6.818,40.300,0.048,0.116,0.033,0.078
-6.818,40.400,0.047,0.116,0.033,0.078
-6.818,40.500,0.047,0.117,0.032,0.078
-6.818,40.600,0.046,0.118,0.032,0.079
-6.818,40.700,0.045,0.119,0.031,0.080
-6.818,40.800,0.045,0.120,0.031,0.081
-6.818,40.900,0.044,0.121,0.030,0.081
-6.818,41.000,0.044,0.122,0.030,0.082
-6.818,41.100,0.044,0.123,0.030,0.083
-6.818,41.200,0.043,0.123,0.029,0.083
-6.818,41.300,0.043,0.123,0.029,0.082
-6.818,41.400,0.043,0.122,0.029,0.082
-6.818,41.500,0.042,0.120,0.028,0.081
-6.818,41.600,0.042,0.118,0.028,0.079
-6.818,41.700,0.042,0.115,0.028,0.077
-6.818,41.800,0.042,0.112,0.028,0.075
-6.818,41.900,0.041,0.109,0.027,0.073
-6.818,42.000,0.041,0.106,0.027,0.071
-6.818,42.100,0.041,0.102,0.027,0.068
-6.818,42.200,0.041,0.099,0.027,0.066
-6.718,36.900,0.138,0.289,0.097,0.196
-6.718,37.000,0.130,0.272,0.091,0.184
-6.718,37.100,0.122,0.254,0.085,0.172
-6.718,37.200,0.115,0.238,0.080,0.160
-6.718,37.300,0.106,0.218,0.074,0.146
-6.718,37.400,0.097,0.198,0.068,0.132
-6.718,37.500,0.088,0.178,0.062,0.119
-6.718,37.600,0.082,0.162,0.058,0.108
-6.718,37.700,0.075,0.148,0.054,0.099
-6.718,37.800,0.070,0.138,0.050,0.092
-6.718,37.900,0.066,0.128,0.047,0.086
-6.718,38.000,0.062,0.122,0.045,0.082
-6.718,38.100,0.060,0.118,0.043,0.078
-6.718,38.200,0.058,0.115,0.041,0.076
-6.718,38.300,0.057,0.113,0.040,0.074
-6.718,38.400,0.055,0.111,0.039,0.073
-6.718,38.500,0.054,0.109,0.038,0.072
-6.718,38.600,0.054,0.109,0.038,0.072
-6.718,38.700,0.053,0.108,0.037,0.072
-6.718,38.800,0.052,0.108,0.037,0.071
-6.718,38.900,0.052,0.108,0.036,0.071
-6.718,39.000,0.052,0.108,0.036,0.072
-6.718,39.100,0.052,0.108,0.036,0.072
-6.718,39.200,0.051,0.108,0.036,0.072
-6.718,39.300,0.051,0.108,0.035,0.072
-6.718,39.400,0.051,0.108,0.035,0.072
-6.718,39.500,0.050,0.109,0.035,0.072
-6.718,39.600,0.050,0.109,0.035,0.073
-6.718,39.700,0.050,0.109,0.034,0.073
-6.718,39.800,0.049,0.110,0.034,0.073
-6.718,39.900,0.049,0.110,0.034,0.073
-6.718,40.000,0.048,0.110,0.033,0.074
-6.718,40.100,0.048,0.110,0.033,0.074
-6.718,40.200,0.047,0.111,0.032,0.074
-6.718,40.300,0.046,0.110,0.032,0.074
-6.718,40.400,0.045,0.110,0.031,0.074
-6.718,40.500,0.045,0.110,0.031,0.074
-6.718,40.600,0.044,0.111,0.030,0.074
-6.718,40.700,0.044,0.112,0.030,0.075
-6.718,40.800,0.043,0.113,0.030,0.076
-6.718,40.900,0.043,0.115,0.029,0.077
-6.718,41.000,0.043,0.116,0.029,0.078
-6.718,41.100,0.043,0.116,0.029,0.078
-6.718,41.200,0.042,0.117,0.028,0.078
-6.718,41.300,0.042,0.117,0.028,0.078
-6.718,41.400,0.042,0.116,0.028,0.078
-6.718,41.500,0.041,0.115,0.028,0.077
-6.718,41.600,0.041,0.113,0.028,0.076
-6.718,41.700,0.041,0.111,0.027,0.074
-6.718,41.800,0.041,0.108,0.027,0.072
-6.718,41.900,0.040,0.106,0.027,0.070
-6.718,42.000,0.040,0.103,0.027,0.069
-6.718,42.100,0.040,0.100,0.027,0.067
-6.718,42.200,0.040,0.097,0.026,0.065
-6.618,36.900,0.129,0.270,0.091,0.183
-6.618,37.000,0.123,0.255,0.086,0.173
-6.618,37.100,0.116,0.240,0.081,0.163
-6.618,37.200,0.109,0.225,0.076,0.152
-6.618,37.300,0.101,0.207,0.071,0.139
-6.618,37.400,0.093,0.190,0.065,0.127
-6.618,37.500,0.086,0.172,0.060,0.116
-6.618,37.600,0.079,0.157,0.056,0.105
-6.618,37.700,0.073,0.144,0.052,0.096
-6.618,37.800,0.068,0.133,0.049,0.089
-6.618,37.900,0.063,0.124,0.045,0.083
-6.618,38.000,0.060,0.117,0.043,0.079
-6.618,38.100,0.057,0.112,0.041,0.075
-6.618,38.200,0.056,0.109,0.040,0.073
-6.618,38.300,0.054,0.107,0.039,0.071
-6.618,38.400,0.053,0.105,0.038,0.070
-6.618,38.500,0.052,0.104,0.037,0.069
-6.618,38.600,0.051,0.103,0.036,0.068
-6.618,38.700,0.051,0.103,0.036,0.068
-6.618,38.800,0.050,0.103,0.035,0.068
-6.618,38.900,0.050,0.103,0.035,0.068
-6.618,39.000,0.049,0.103,0.035,0.069
-6.618,39.100,0.049,0.103,0.034,0.069
-6.618,39.200,0.049,0.103,0.034,0.069
-6.618,39.300,0.049,0.104,0.034,0.069
-6.618,39.400,0.048,0.104,0.034,0.069
-6.618,39.500,0.048,0.104,0.033,0.069
-6.618,39.600,0.048,0.104,0.033,0.070
-6.618,39.700,0.048,0.105,0.033,0.070
-6.618,39.800,0.047,0.105,0.033,0.070
-6.618,39.900,0.047,0.105,0.032,0.070
-6.618,40.000,0.046,0.105,0.032,0.070
-6.618,40.100,0.045,0.105,0.031,0.070
-6.618,40.200,0.045,0.105,0.031,0.070
-6.618,40.300,0.044,0.104,0.030,0.070
-6.618,40.400,0.043,0.103,0.030,0.069
-6.618,40.500,0.042,0.103,0.029,0.069
-6.618,40.600,0.042,0.104,0.029,0.070
-6.618,40.700,0.042,0.105,0.029,0.071
-6.618,40.800,0.041,0.106,0.028,0.071
-6.618,40.900,0.041,0.108,0.028,0.072
-6.618,41.000,0.041,0.109,0.028,0.073
-6.618,41.100,0.041,0.110,0.028,0.074
-6.618,41.200,0.041,0.110,0.028,0.074
-6.618,41.300,0.041,0.111,0.027,0.074
-6.618,41.400,0.041,0.110,0.027,0.074
-6.618,41.500,0.041,0.110,0.027,0.073
-6.618,41.600,0.040,0.108,0.027,0.072
-6.618,41.700,0.040,0.107,0.027,0.071
-6.618,41.800,0.040,0.105,0.027,0.070
-6.618,41.900,0.040,0.102,0.026,0.068
-6.618,42.000,0.040,0.100,0.026,0.067
-6.618,42.100,0.039,0.097,0.026,0.065
-6.618,42.200,0.039,0.095,0.026,0.063
-6.518,36.900,0.122,0.253,0.086,0.172
-6.518,37.000,0.116,0.240,0.082,0.163
-6.518,37.100,0.110,0.227,0.077,0.153
-6.518,37.200,0.103,0.213,0.073,0.144
-6.518,37.300,0.097,0.199,0.068,0.134
-6.518,37.400,0.090,0.183,0.063,0.123
-6.518,37.500,0.083,0.168,0.059,0.112
-6.518,37.600,0.077,0.153,0.055,0.102
-6.518,37.700,0.071,0.140,0.051,0.094
-6.518,37.800,0.065,0.129,0.047,0.086
-6.518,37.900,0.061,0.120,0.044,0.081
-6.518,38.000,0.058,0.113,0.042,0.076
-6.518,38.100,0.055,0.108,0.040,0.072
-6.518,38.200,0.053,0.104,0.039,0.070
-6.518,38.300,0.052,0.102,0.037,0.068
-6.518,38.400,0.050,0.100,0.036,0.067
-6.518,38.500,0.050,0.099,0.035,0.066
-6.518,38.600,0.049,0.099,0.035,0.066
-6.518,38.700,0.048,0.099,0.034,0.066
-6.518,38.800,0.048,0.099,0.034,0.066
-6.518,38.900,0.048,0.099,0.033,0.066
-6.518,39.000,0.047,0.099,0.033,0.066
-6.518,39.100,0.047,0.099,0.033,0.066
-6.518,39.200,0.047,0.100,0.033,0.066
-6.518,39.300,0.047,0.100,0.033,0.066
-6.518,39.400,0.047,0.100,0.032,0.067
-6.518,39.500,0.046,0.100,0.032,0.067
-6.518,39.600,0.046,0.100,0.032,0.067
-6.518,39.700,0.046,0.101,0.032,0.067
-6.518,39.800,0.045,0.101,0.031,0.067
-6.518,39.900,0.045,0.100,0.031,0.067
-6.518,40.000,0.044,0.100,0.030,0.067
-6.518,40.100,0.043,0.099,0.030,0.066
-6.518,40.200,0.043,0.099,0.029,0.066
-6.518,40.300,0.042,0.098,0.029,0.066
-6.518,40.400,0.041,0.097,0.029,0.065
-6.518,40.500,0.040,0.097,0.028,0.065
-6.518,40.600,0.040,0.097,0.028,0.066
-6.518,40.700,0.040,0.098,0.027,0.066
-6.518,40.800,0.040,0.100,0.027,0.067
-6.518,40.900,0.040,0.102,0.027,0.068
-6.518,41.000,0.040,0.103,0.027,0.069
-6.518,41.100,0.040,0.104,0.027,0.070
-6.518,41.200,0.040,0.105,0.027,0.070
-6.518,41.300,0.040,0.105,0.027,0.070
-6.518,41.400,0.040,0.105,0.027,0.070
-6.518,41.500,0.040,0.105,0.026,0.070
-6.518,41.600,0.040,0.104,0.026,0.069
-6.518,41.700,0.039,0.103,0.026,0.068
-6.518,41.800,0.039,0.101,0.026,0.067
-6.518,41.900,0.039,0.099,0.026,0.066
-6.518,42.000,0.039,0.097,0.026,0.065
-6.518,42.100,0.039,0.095,0.025,0.063
-6.518,42.200,0.038,0.093,0.025,0.062
-6.418,36.900,0.116,0.240,0.082,0.164
-6.418,37.000,0.110,0.228,0.078,0.155
-6.418,37.100,0.105,0.215,0.074,0.146
-6.418,37.200,0.099,0.204,0.069,0.137
-6.418,37.300,0.093,0.191,0.065,0.128
-6.418,37.400,0.087,0.178,0.061,0.119
-6.418,37.500,0.081,0.164,0.057,0.109
-6.418,37.600,0.075,0.149,0.053,0.100
-6.418,37.700,0.069,0.137,0.049,0.092
-6.418,37.800,0.064,0.126,0.046,0.084
-6.418,37.900,0.059,0.116,0.043,0.078
-6.418,38.000,0.056,0.109,0.041,0.073
-6.418,38.100,0.053,0.104,0.039,0.070
-6.418,38.200,0.051,0.100,0.037,0.067
-6.418,38.300,0.050,0.098,0.036,0.065
-6.418,38.400,0.049,0.096,0.035,0.064
-6.418,38.500,0.048,0.095,0.034,0.063
-6.418,38.600,0.047,0.095,0.033,0.063
-6.418,38.700,0.047,0.095,0.033,0.063
-6.418,38.800,0.046,0.095,0.033,0.063
-6.418,38.900,0.046,0.096,0.032,0.063
-6.418,39.000,0.046,0.096,0.032,0.063
-6.418,39.100,0.045,0.096,0.032,0.064
-6.418,39.200,0.045,0.096,0.031,0.064
-6.418,39.300,0.045,0.097,0.031,0.064
-6.418,39.400,0.045,0.097,0.031,0.064
-6.418,39.500,0.044,0.097,0.031,0.064
-6.418,39.600,0.044,0.097,0.031,0.064
-6.418,39.700,0.044,0.097,0.030,0.065
-6.418,39.800,0.043,0.097,0.030,0.064
-6.418,39.900,0.043,0.096,0.030,0.064
-6.418,40.000,0.042,0.095,0.029,0.064
-6.418,40.100,0.041,0.095,0.029,0.063
-6.418,40.200,0.041,0.094,0.028,0.063
-6.418,40.300,0.040,0.093,0.028,0.062
-6.418,40.400,0.039,0.092,0.027,0.062
-6.418,40.500,0.038,0.091,0.027,0.062
-6.418,40.600,0.038,0.092,0.027,0.062
-6.418,40.700,0.038,0.093,0.026,0.062
-6.418,40.800,0.038,0.094,0.026,0.063
-6.418,40.900,0.038,0.097,0.026,0.065
-6.418,41.000,0.039,0.098,0.026,0.065
-6.418,41.100,0.039,0.099,0.026,0.066
-6.418,41.200,0.039,0.100,0.026,0.066
-6.418,41.300,0.039,0.100,0.026,0.067
-6.418,41.400,0.039,0.101,0.026,0.067
-6.418,41.500,0.039,0.101,0.026,0.067
-6.418,41.600,0.039,0.100,0.026,0.066
-6.418,41.700,0.039,0.099,0.026,0.066
-6.418,41.800,0.039,0.098,0.025,0.065
-6.418,41.900,0.038,0.096,0.025,0.064
-6.418,42.000,0.038,0.095,0.025,0.063
-6.418,42.100,0.038,0.093,0.025,0.061
-6.418,42.200,0.038,0.091,0.025,0.060
-6.318,36.900,0.110,0.228,0.077,0.155
-6.318,37.000,0.105,0.217,0.074,0.147
-6.318,37.100,0.100,0.206,0.070,0.139
-6.318,37.200,0.095,0.196,0.067,0.132
-6.318,37.300,0.090,0.184,0.063,0.124
-6.318,37.400,0.085,0.173,0.059,0.116
-6.318,37.500,0.079,0.159,0.055,0.107
-6.318,37.600,0.073,0.146,0.051,0.098
-6.318,37.700,0.067,0.134,0.048,0.090
-6.318,37.800,0.062,0.123,0.044,0.083
-6.318,37.900,0.058,0.114,0.042,0.076
-6.318,38.000,0.054,0.106,0.039,0.071
-6.318,38.100,0.052,0.101,0.038,0.068
-6.318,38.200,0.050,0.097,0.036,0.065
-6.318,38.300,0.048,0.095,0.035,0.063
-6.318,38.400,0.047,0.093,0.034,0.062
-6.318,38.500,0.046,0.092,0.033,0.061
-6.318,38.600,0.045,0.092,0.032,0.061
-6.318,38.700,0.045,0.092,0.032,0.061
-6.318,38.800,0.045,0.092,0.031,0.061
-6.318,38.900,0.044,0.092,0.031,0.061
-6.318,39.000,0.044,0.093,0.031,0.061
-6.318,39.100,0.044,0.093,0.030,0.061
-6.318,39.200,0.044,0.093,0.030,0.062
-6.318,39.300,0.043,0.093,0.030,0.062
-6.318,39.400,0.043,0.093,0.030,0.062
-6.318,39.500,0.043,0.094,0.030,0.062
-6.318,39.600,0.042,0.094,0.029,0.062
-6.318,39.700,0.042,0.094,0.029,0.062
-6.318,39.800,0.042,0.093,0.029,0.062
-6.318,39.900,0.041,0.092,0.028,0.061
-6.318,40.000,0.040,0.091,0.028,0.061
-6.318,40.100,0.039,0.090,0.027,0.060
-6.318,40.200,0.039,0.089,0.027,0.060
-6.318,40.300,0.038,0.088,0.026,0.059
-6.318,40.400,0.037,0.087,0.026,0.059
-6.318,40.500,0.037,0.086,0.026,0.058
-6.318,40.600,0.036,0.087,0.025,0.059
-6.318,40.700,0.036,0.088,0.025,0.059
-6.318,40.800,0.037,0.090,0.025,0.060
-6.318,40.900,0.037,0.092,0.025,0.061
-6.318,41.000,0.037,0.094,0.025,0.062
-6.318,41.100,0.038,0.095,0.025,0.063
-6.318,41.200,0.038,0.095,0.025,0.063
-6.318,41.300,0.038,0.096,0.025,0.064
-6.318,41.400,0.038,0.096,0.025,0.064
-6.318,41.500,0.038,0.096,0.025,0.064
-6.318,41.600,0.038,0.096,0.025,0.064
-6.318,41.700,0.038,0.095,0.025,0.063
-6.318,41.800,0.038,0.094,0.025,0.062
-6.318,41.900,0.038,0.093,0.025,0.062
-6.318,42.000,0.038,0.092,0.025,0.061
-6.318,42.100,0.037,0.090,0.024,0.060
-6.318,42.200,0.037,0.089,0.024,0.059
-6.218,36.900,0.105,0.218,0.073,0.147
-6.218,37.000,0.100,0.207,0.070,0.140
-6.218,37.100,0.096,0.197,0.067,0.133
-6.218,37.200,0.091,0.188,0.064,0.127
-6.218,37.300,0.087,0.179,0.061,0.120
-6.218,37.400,0.082,0.169,0.057,0.113
-6.218,37.500,0.076,0.155,0.053,0.104
-6.218,37.600,0.071,0.143,0.050,0.095
-6.218,37.700,0.066,0.132,0.046,0.088
-6.218,37.800,0.061,0.121,0.043,0.081
-6.218,37.900,0.056,0.111,0.041,0.074
-6.218,38.000,0.053,0.103,0.038,0.070
-6.218,38.100,0.050,0.098,0.036,0.066
-6.218,38.200,0.048,0.094,0.035,0.063
-6.218,38.300,0.046,0.091,0.034,0.061
-6.218,38.400,0.045,0.089,0.032,0.060
-6.218,38.500,0.044,0.088,0.032,0.059
-6.218,38.600,0.044,0.088,0.031,0.059
-6.218,38.700,0.043,0.089,0.031,0.059
-6.218,38.800,0.043,0.089,0.030,0.059
-6.218,38.900,0.043,0.089,0.030,0.059
-6.218,39.000,0.042,0.089,0.030,0.059
-6.218,39.100,0.042,0.090,0.029,0.059
-6.218,39.200,0.042,0.090,0.029,0.059
-6.218,39.300,0.042,0.090,0.029,0.060
-6.218,39.400,0.041,0.090,0.029,0.060
-6.218,39.500,0.041,0.090,0.028,0.060
-6.218,39.600,0.041,0.090,0.028,0.060
-6.218,39.700,0.040,0.090,0.028,0.059
-6.218,39.800,0.040,0.090,0.027,0.059
-6.218,39.900,0.039,0.088,0.027,0.059
-6.218,40.000,0.038,0.087,0.027,0.058
-6.218,40.100,0.037,0.085,0.026,0.057
-6.218,40.200,0.037,0.084,0.026,0.056
-6.218,40.300,0.036,0.083,0.025,0.056
-6.218,40.400,0.035,0.082,0.025,0.056
