lon,lat,mean
-7.71787,40.9,0.04
-7.71787,41,0.04
-7.71787,41.1,0.039
-7.71787,41.2,0.039
-7.71787,41.3,0.038
-7.71787,41.4,0.038
-7.71787,41.5,0.037
-7.71787,41.6,0.037
-7.71787,41.7,0.037
-7.71787,41.8,0.036
-7.71787,41.9,0.036
-7.71787,42,0.036
-7.71787,42.1,0.036
-7.71787,42.2,0.036
-7.61787,36.9,0.186
-7.61787,37,0.148
-7.61787,37.1,0.124
-7.61787,37.2,0.114
-7.61787,37.3,0.106
-7.61787,37.4,0.098
-7.61787,37.5,0.084
-7.61787,37.6,0.074
-7.61787,37.7,0.069
-7.61787,37.8,0.065
-7.61787,37.9,0.06
-7.61787,38,0.057
-7.61787,38.1,0.055
-7.61787,38.2,0.054
-7.61787,38.3,0.053
-7.61787,38.4,0.053
-7.61787,38.5,0.052
-7.61787,38.6,0.052
-7.61787,38.7,0.051
-7.61787,38.8,0.051
-7.61787,38.9,0.051
-7.61787,39,0.05
-7.61787,39.1,0.05
-7.61787,39.2,0.049
-7.61787,39.3,0.048
-7.61787,39.4,0.048
-7.61787,39.5,0.047
-7.61787,39.6,0.046
-7.61787,39.7,0.046
-7.61787,39.8,0.045
-7.61787,39.9,0.045
-7.61787,40,0.044
-7.61787,40.1,0.043
-7.61787,40.2,0.043
-7.61787,40.3,0.043
-7.61787,40.4,0.042
-7.61787,40.5,0.042
-7.61787,40.6,0.041
-7.61787,40.7,0.041
-7.61787,40.8,0.04
-7.61787,40.9,0.04
-7.61787,41,0.039
-7.61787,41.1,0.039
-7.61787,41.2,0.038
-7.61787,41.3,0.037
-7.61787,41.4,0.037
-7.61787,41.5,0.037
-7.61787,41.6,0.036
-7.61787,41.7,0.036
-7.61787,41.8,0.036
-7.61787,41.9,0.035
-7.61787,42,0.035
-7.61787,42.1,0.035
-7.61787,42.2,0.035
-7.51787,36.9,0.187
-7.51787,37,0.155
-7.51787,37.1,0.127
-7.51787,37.2,0.114
-7.51787,37.3,0.106
-7.51787,37.4,0.097
-7.51787,37.5,0.082
-7.51787,37.6,0.073
-7.51787,37.7,0.068
-7.51787,37.8,0.064
-7.51787,37.9,0.059
-7.51787,38,0.056
-7.51787,38.1,0.054
-7.51787,38.2,0.053
-7.51787,38.3,0.052
-7.51787,38.4,0.051
-7.51787,38.5,0.051
-7.51787,38.6,0.05
-7.51787,38.7,0.05
-7.51787,38.8,0.049
-7.51787,38.9,0.049
-7.51787,39,0.049
-7.51787,39.1,0.048
-7.51787,39.2,0.047
-7.51787,39.3,0.047
-7.51787,39.4,0.046
-7.51787,39.5,0.046
-7.51787,39.6,0.045
-7.51787,39.7,0.044
-7.51787,39.8,0.044
-7.51787,39.9,0.044
-7.51787,40,0.043
-7.51787,40.1,0.042
-7.51787,40.2,0.042
-7.51787,40.3,0.042
-7.51787,40.4,0.042
-7.51787,40.5,0.041
-7.51787,40.6,0.041
-7.51787,40.7,0.04
-7.51787,40.8,0.04
-7.51787,40.9,0.039
-7.51787,41,0.039
-7.51787,41.1,0.038
-7.51787,41.2,0.038
-7.51787,41.3,0.037
-7.51787,41.4,0.037
-7.51787,41.5,0.036
-7.51787,41.6,0.036
-7.51787,41.7,0.035
-7.51787,41.8,0.035
-7.51787,41.9,0.035
-7.51787,42,0.035
-7.51787,42.1,0.035
-7.51787,42.2,0.035
-7.41787,36.9,0.187
-7.41787,37,0.157
-7.41787,37.1,0.13
-7.41787,37.2,0.116
-7.41787,37.3,0.105
-7.41787,37.4,0.095
-7.41787,37.5,0.081
-7.41787,37.6,0.071
-7.41787,37.7,0.066
-7.41787,37.8,0.062
-7.41787,37.9,0.057
-7.41787,38,0.054
-7.41787,38.1,0.053
-7.41787,38.2,0.052
-7.41787,38.3,0.051
-7.41787,38.4,0.05
-7.41787,38.5,0.05
-7.41787,38.6,0.049
-7.41787,38.7,0.048
-7.41787,38.8,0.048
-7.41787,38.9,0.048
-7.41787,39,0.047
-7.41787,39.1,0.047
-7.41787,39.2,0.046
-7.41787,39.3,0.045
-7.41787,39.4,0.045
-7.41787,39.5,0.044
-7.41787,39.6,0.044
-7.41787,39.7,0.043
