lon,lat,mean
-8.21787,38.6,0.12
-8.21787,38.7,0.12
-8.21787,38.8,0.12
-8.21787,38.9,0.12
-8.21787,39,0.12
-8.21787,39.1,0.12
-8.21787,39.2,0.12
-8.21787,39.3,0.12
-8.21787,39.4,0.11
-8.21787,39.5,0.11
-8.21787,39.6,0.1
-8.21787,39.7,0.1
-8.21787,39.8,0.09
-8.21787,39.9,0.09
-8.21787,40,0.09
-8.21787,40.1,0.08
-8.21787,40.2,0.08
-8.21787,40.3,0.08
-8.21787,40.4,0.08
-8.21787,40.5,0.07
-8.21787,40.6,0.07
-8.21787,40.7,0.07
-8.21787,40.8,0.07
-8.21787,40.9,0.07
-8.21787,41,0.06
-8.21787,41.1,0.06
-8.21787,41.2,0.06
-8.21787,41.3,0.06
-8.21787,41.4,0.06
-8.21787,41.5,0.06
-8.21787,41.6,0.06
-8.21787,41.7,0.06
-8.21787,41.8,0.05
-8.21787,41.9,0.05
-8.21787,42,0.05
-8.21787,42.1,0.05
-8.21787,42.2,0.05
-8.11787,36.9,0.21
-8.11787,37,0.21
-8.11787,37.1,0.2
-8.11787,37.2,0.19
-8.11787,37.3,0.18
-8.11787,37.4,0.17
-8.11787,37.5,0.15
-8.11787,37.6,0.14
-8.11787,37.7,0.14
-8.11787,37.8,0.13
-8.11787,37.9,0.13
-8.11787,38,0.12
-8.11787,38.1,0.12
-8.11787,38.2,0.12
-8.11787,38.3,0.12
-8.11787,38.4,0.12
-8.11787,38.5,0.12
-8.11787,38.6,0.11
-8.11787,38.7,0.11
-8.11787,38.8,0.11
-8.11787,38.9,0.11
-8.11787,39,0.11
-8.11787,39.1,0.11
-8.11787,39.2,0.11
-8.11787,39.3,0.11
-8.11787,39.4,0.11
-8.11787,39.5,0.1
-8.11787,39.6,0.1
-8.11787,39.7,0.09
-8.11787,39.8,0.09
-8.11787,39.9,0.09
-8.11787,40,0.08
-8.11787,40.1,0.08
-8.11787,40.2,0.08
-8.11787,40.3,0.08
-8.11787,40.4,0.07
-8.11787,40.5,0.07
-8.11787,40.6,0.07
-8.11787,40.7,0.07
-8.11787,40.8,0.07
-8.11787,40.9,0.06
-8.11787,41,0.06
-8.11787,41.1,0.06
-8.11787,41.2,0.06
-8.11787,41.3,0.06
-8.11787,41.4,0.06
-8.11787,41.5,0.06
-8.11787,41.6,0.06
-8.11787,41.7,0.06
-8.11787,41.8,0.05
-8.11787,41.9,0.05
-8.11787,42,0.05
-8.11787,42.1,0.05
-8.11787,42.2,0.05
-8.01787,36.9,0.21
-8.01787,37,0.21
-8.01787,37.1,0.2
-8.01787,37.2,0.19
-8.01787,37.3,0.18
-8.01787,37.4,0.16
-8.01787,37.5,0.15
-8.01787,37.6,0.14
-8.01787,37.7,0.13
-8.01787,37.8,0.13
-8.01787,37.9,0.12
-8.01787,38,0.12
-8.01787,38.1,0.12
-8.01787,38.2,0.11
-8.01787,38.3,0.11
-8.01787,38.4,0.11
-8.01787,38.5,0.11
-8.01787,38.6,0.11
-8.01787,38.7,0.11
-8.01787,38.8,0.11
-8.01787,38.9,0.11
-8.01787,39,0.11
-8.01787,39.1,0.1
-8.01787,39.2,0.1
-8.01787,39.3,0.1
-8.01787,39.4,0.1
-8.01787,39.5,0.1
-8.01787,39.6,0.09
-8.01787,39.7,0.09
-8.01787,39.8,0.09
-8.01787,39.9,0.09
-8.01787,40,0.08
-8.01787,40.1,0.08
-8.01787,40.2,0.08
-8.01787,40.3,0.08
-8.01787,40.4,0.07
-8.01787,40.5,0.07
-8.01787,40.6,0.07
-8.01787,40.7,0.07
-8.01787,40.8,0.07
-8.01787,40.9,0.06
-8.01787,41,0.06
-8.01787,41.1,0.06
-8.01787,41.2,0.06
-8.01787,41.3,0.06
-8.01787,41.4,0.06
-8.01787,41.5,0.06
-8.01787,41.6,0.05
-8.01787,41.7,0.05
-8.01787,41.8,0.05
-8.01787,41.9,0.05
-8.01787,42,0.05
-8.01787,42.1,0.05
-8.01787,42.2,0.05
-7.91787,36.9,0.21
-7.91787,37,0.2
-7.91787,37.1,0.19
-7.91787,37.2,0.18
-7.91787,37.3,0.17
-7.91787,37.4,0.16
-7.91787,37.5,0.15
-7.91787,37.6,0.14
-7.91787,37.7,0.13
-7.91787,37.8,0.12
-7.91787,37.9,0.12
-7.91787,38,0.12
-7.91787,38.1,0.11
-7.91787,38.2,0.11
-7.91787,38.3,0.11
-7.91787,38.4,0.11
-7.91787,38.5,0.11
-7.91787,38.6,0.1
-7.91787,38.7,0.1
-7.91787,38.8,0.1
-7.91787,38.9,0.1
-7.91787,39,0.1
-7.91787,39.1,0.1
-7.91787,39.2,0.1
-7.91787,39.3,0.1
-7.91787,39.4,0.09
-7.91787,39.5,0.09
-7.91787,39.6,0.09
-7.91787,39.7,0.09
-7.91787,39.8,0.09
-7.91787,39.9,0.08
-7.91787,40,0.08
-7.91787,40.1,0.08
-7.91787,40.2,0.08
-7.91787,40.3,0.07
-7.91787,40.4,0.07
-7.91787,40.5,0.07
-7.91787,40.6,0.07
-7.91787,40.7,0.07
-7.91787,40.8,0.06
-7.91787,40.9,0.06
-7.91787,41,0.06
-7.91787,41.1,0.06
-7.91787,41.2,0.06
-7.91787,41.3,0.06
-7.91787,41.4,0.06
-7.91787,41.5,0.05
-7.91787,41.6,0.05
-7.91787,41.7,0.05
-7.91787,41.8,0.05
-7.91787,41.9,0.05
-7.91787,42,0.05
-7.91787,42.1,0.05
-7.91787,42.2,0.05
-7.81787,36.9,0.21
-7.81787,37,0.2
-7.81787,37.1,0.19
-7.81787,37.2,0.18
-7.81787,37.3,0.17
-7.81787,37.4,0.16
-7.81787,37.5,0.14
-7.81787,37.6,0.13
-7.81787,37.7,0.13
-7.81787,37.8,0.12
-7.81787,37.9,0.12
-7.81787,38,0.11
-7.81787,38.1,0.11
-7.81787,38.2,0.11
-7.81787,38.3,0.1
-7.81787,38.4,0.1
-7.81787,38.5,0.1
-7.81787,38.6,0.1
-7.81787,38.7,0.1
-7.81787,38.8,0.1
-7.81787,38.9,0.1
-7.81787,39,0.1
-7.81787,39.1,0.09
-7.81787,39.2,0.09
-7.81787,39.3,0.09
-7.81787,39.4,0.09
-7.81787,39.5,0.09
-7.81787,39.6,0.09
-7.81787,39.7,0.08
-7.81787,39.8,0.08
-7.81787,39.9,0.08
-7.81787,40,0.08
-7.81787,40.1,0.08
-7.81787,40.2,0.07
-7.81787,40.3,0.07
-7.81787,40.4,0.07
