#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:22:33', checksum=102121100, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.51787,38.90000,1.974268E-01,3.761765E-01,3.183180E-01,6.414481E-01,5.018188E-01,9.994200E-01,5.057502E-01,9.931836E-01,4.358383E-01,8.533850E-01,3.954857E-01,7.618628E-01,3.521060E-01,6.594596E-01,3.181885E-01,5.872176E-01,2.999896E-01,5.477703E-01,2.468435E-01,4.548293E-01,2.186180E-01,4.101281E-01,1.657371E-01,3.144858E-01,1.527449E-01,3.000118E-01,9.472755E-02,2.186513E-01,1.232807E-01,3.193359E-01,8.888875E-02,2.399584E-01
-9.51787,39.00000,1.849216E-01,3.530021E-01,2.924543E-01,5.924219E-01,4.625210E-01,9.226493E-01,4.705305E-01,9.198495E-01,4.078374E-01,7.933460E-01,3.731054E-01,7.120192E-01,3.342158E-01,6.202664E-01,3.028756E-01,5.582811E-01,2.874132E-01,5.223710E-01,2.364583E-01,4.353735E-01,2.098074E-01,3.920553E-01,1.587450E-01,3.013659E-01,1.465194E-01,2.897261E-01,9.071276E-02,2.126540E-01,1.176253E-01,3.128169E-01,8.434915E-02,2.344389E-01
-9.51787,39.10000,1.734536E-01,3.305879E-01,2.690066E-01,5.471306E-01,4.262449E-01,8.511198E-01,4.368861E-01,8.504667E-01,3.812195E-01,7.356516E-01,3.518603E-01,6.626975E-01,3.163255E-01,5.838453E-01,2.888677E-01,5.320092E-01,2.750687E-01,4.997292E-01,2.270676E-01,4.174053E-01,2.019145E-01,3.761980E-01,1.524204E-01,2.894630E-01,1.412500E-01,2.813835E-01,8.762818E-02,2.087743E-01,1.142394E-01,3.101569E-01,8.151519E-02,2.314835E-01
-9.51787,39.20000,1.664942E-01,3.181629E-01,2.566463E-01,5.250741E-01,4.062860E-01,8.156868E-01,4.167727E-01,8.146001E-01,3.645939E-01,7.033236E-01,3.375523E-01,6.358743E-01,3.039884E-01,5.631819E-01,2.786344E-01,5.159658E-01,2.656739E-01,4.853779E-01,2.197457E-01,4.047146E-01,1.949696E-01,3.651867E-01,1.472514E-01,2.801131E-01,1.364625E-01,2.740980E-01,8.408415E-02,2.039302E-01,1.098577E-01,3.052068E-01,7.774981E-02,2.269086E-01
-9.51787,39.30000,1.598346E-01,3.092691E-01,2.467953E-01,5.121710E-01,3.905479E-01,7.942941E-01,4.006903E-01,7.914482E-01,3.510087E-01,6.818240E-01,3.242324E-01,6.164046E-01,2.925644E-01,5.464508E-01,2.682364E-01,5.007854E-01,2.556764E-01,4.708078E-01,2.117824E-01,3.914878E-01,1.869036E-01,3.528731E-01,1.414974E-01,2.699478E-01,1.303568E-01,2.639489E-01,7.868765E-02,1.949800E-01,1.010450E-01,2.923741E-01,7.078891E-02,2.165716E-01
-9.51787,39.40000,1.525766E-01,2.991475E-01,2.357553E-01,4.959582E-01,3.731659E-01,7.682212E-01,3.833525E-01,7.642005E-01,3.361114E-01,6.570727E-01,3.102745E-01,5.945491E-01,2.805963E-01,5.280553E-01,2.573623E-01,4.828141E-01,2.452091E-01,4.554221E-01,2.034231E-01,3.776868E-01,1.785648E-01,3.402238E-01,1.353335E-01,2.595486E-01,1.240632E-01,2.538944E-01,7.327872E-02,1.866156E-01,9.222341E-02,2.808324E-01,6.408709E-02,2.074195E-01
-9.51787,39.50000,1.448705E-01,2.862825E-01,2.224281E-01,4.711837E-01,3.535940E-01,7.313857E-01,3.643508E-01,7.281696E-01,3.192200E-01,6.258555E-01,2.958535E-01,5.683316E-01,2.687938E-01,5.071877E-01,2.471897E-01,4.639607E-01,2.358558E-01,4.399743E-01,1.956401E-01,3.641353E-01,1.713212E-01,3.281236E-01,1.295477E-01,2.495377E-01,1.189493E-01,2.451824E-01,6.921268E-02,1.799937E-01,8.602105E-02,2.706625E-01,5.923565E-02,1.992055E-01
-9.51787,39.60000,1.385988E-01,2.745184E-01,2.114356E-01,4.474841E-01,3.368600E-01,6.943295E-01,3.477427E-01,6.923422E-01,3.044066E-01,5.964928E-01,2.834485E-01,5.443832E-01,2.591108E-01,4.883536E-01,2.393792E-01,4.492372E-01,2.290056E-01,4.285881E-01,1.897876E-01,3.543425E-01,1.661997E-01,3.196497E-01,1.253590E-01,2.422856E-01,1.157337E-01,2.400864E-01,6.718986E-02,1.771049E-01,8.372157E-02,2.686940E-01,5.716565E-02,1.965106E-01
-9.41787,38.20000,2.000342E-01,3.782820E-01,3.159955E-01,6.372443E-01,4.995065E-01,9.919910E-01,5.053229E-01,9.837834E-01,4.357003E-01,8.434793E-01,3.999110E-01,7.596498E-01,3.584702E-01,6.628836E-01,3.279021E-01,5.973306E-01,3.085326E-01,5.574622E-01,2.551817E-01,4.637971E-01,2.284741E-01,4.248168E-01,1.745760E-01,3.269226E-01,1.637473E-01,3.173925E-01,1.038539E-01,2.311835E-01,1.316799E-01,3.168915E-01,9.832665E-02,2.441627E-01
-9.41787,38.30000,2.083009E-01,3.929989E-01,3.350893E-01,6.708669E-01,5.259813E-01,1.045529E+00,5.292702E-01,1.036216E+00,4.562818E-01,8.870726E-01,4.150740E-01,7.927276E-01,3.693477E-01,6.884251E-01,3.363799E-01,6.139124E-01,3.150312E-01,5.718670E-01,2.604040E-01,4.743190E-01,2.321377E-01,4.317726E-01,1.772378E-01,3.322014E-01,1.652533E-01,3.196422E-01,1.043477E-01,2.321803E-01,1.336144E-01,3.222912E-01,9.926371E-02,2.472005E-01
-9.41787,38.40000,2.109975E-01,3.967121E-01,3.411480E-01,6.792223E-01,5.349412E-01,1.059700E+00,5.384361E-01,1.051928E+00,4.647529E-01,9.008811E-01,4.211546E-01,8.031433E-01,3.735294E-01,6.962584E-01,3.392969E-01,6.184499E-01,3.172064E-01,5.759436E-01,2.620896E-01,4.772015E-01,2.330165E-01,4.331426E-01,1.777940E-01,3.330472E-01,1.651021E-01,3.192297E-01,1.038640E-01,2.320790E-01,1.339205E-01,3.259991E-01,9.905391E-02,2.491505E-01
-9.41787,38.50000,2.110917E-01,3.963234E-01,3.416339E-01,6.789819E-01,5.360358E-01,1.059654E+00,5.402133E-01,1.053103E+00,4.667808E-01,9.025620E-01,4.223503E-01,8.041374E-01,3.741041E-01,6.965843E-01,3.392520E-01,6.179105E-01,3.170808E-01,5.755747E-01,2.618689E-01,4.767958E-01,2.324376E-01,4.321230E-01,1.772282E-01,3.319980E-01,1.641081E-01,3.176078E-01,1.029751E-01,2.312058E-01,1.335691E-01,3.282030E-01,9.834944E-02,2.499216E-01
-9.41787,38.60000,2.098071E-01,3.931163E-01,3.391698E-01,6.717083E-01,5.327468E-01,1.049152E+00,5.378491E-01,1.045013E+00,4.651844E-01,8.969460E-01,4.208870E-01,7.997645E-01,3.729140E-01,6.929129E-01,3.380275E-01,6.149648E-01,3.162093E-01,5.733644E-01,2.611005E-01,4.751277E-01,2.315319E-01,4.303752E-01,1.763856E-01,3.303532E-01,1.632051E-01,3.160634E-01,1.023704E-01,2.307230E-01,1.337977E-01,3.311445E-01,9.800172E-02,2.511071E-01
-9.41787,38.70000,2.081195E-01,3.899997E-01,3.364513E-01,6.653275E-01,5.290055E-01,1.040068E+00,5.345811E-01,1.037935E+00,4.625586E-01,8.919895E-01,4.183649E-01,7.956350E-01,3.706540E-01,6.890576E-01,3.355375E-01,6.112789E-01,3.141767E-01,5.700902E-01,2.592849E-01,4.725771E-01,2.296631E-01,4.276979E-01,1.748008E-01,3.280614E-01,1.613326E-01,3.130769E-01,1.007618E-01,2.282623E-01,1.319546E-01,3.302813E-01,9.609448E-02,2.494581E-01
-9.41787,38.80000,2.063845E-01,3.878601E-01,3.338844E-01,6.617143E-01,5.248522E-01,1.033862E+00,5.300077E-01,1.031568E+00,4.583890E-01,8.868940E-01,4.146472E-01,7.911691E-01,3.676905E-01,6.851916E-01,3.327762E-01,6.081309E-01,3.120627E-01,5.675011E-01,2.574219E-01,4.705482E-01,2.278641E-01,4.256354E-01,1.732017E-01,3.261011E-01,1.598431E-01,3.111858E-01,9.976763E-02,2.273516E-01,1.313731E-01,3.324376E-01,9.512179E-02,2.500015E-01
-9.41787,38.90000,2.007930E-01,3.811241E-01,3.247101E-01,6.510916E-01,5.118488E-01,1.016191E+00,5.171643E-01,1.012873E+00,4.467685E-01,8.711156E-01,4.041959E-01,7.769341E-01,3.583247E-01,6.714230E-01,3.227815E-01,5.951041E-01,3.033160E-01,5.543870E-01,2.496374E-01,4.600629E-01,2.207012E-01,4.147280E-01,1.675577E-01,3.182280E-01,1.532400E-01,3.010606E-01,9.395967E-02,2.175233E-01,1.212692E-01,3.177248E-01,8.735985E-02,2.386815E-01
