#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T18:32:41', checksum=2193952283, kind='quantile-0.95', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.51787,38.90000,2.239105E-01,4.018278E-01,2.930300E-01,5.297819E-01,4.548715E-01,8.249043E-01,5.007837E-01,9.136653E-01,4.734967E-01,8.680451E-01,4.073365E-01,7.543826E-01,3.319697E-01,6.097671E-01,2.805116E-01,5.181484E-01,2.447554E-01,4.479174E-01,2.034811E-01,3.661792E-01,1.641828E-01,2.998431E-01,1.306167E-01,2.384507E-01,9.095967E-02,1.700541E-01,3.984057E-02,7.642679E-02,2.318176E-02,4.561096E-02,1.657652E-02,3.304854E-02
-9.51787,39.00000,2.095540E-01,3.829595E-01,2.745454E-01,5.058376E-01,4.248777E-01,7.861785E-01,4.663609E-01,8.683028E-01,4.421206E-01,8.257878E-01,3.824857E-01,7.174480E-01,3.110338E-01,5.799397E-01,2.644525E-01,4.936861E-01,2.313224E-01,4.276042E-01,1.930992E-01,3.493841E-01,1.565023E-01,2.868750E-01,1.246548E-01,2.286048E-01,8.717819E-02,1.630486E-01,3.835563E-02,7.390508E-02,2.245701E-02,4.432089E-02,1.615911E-02,3.224465E-02
-9.51787,39.10000,1.807835E-01,3.290670E-01,2.373080E-01,4.294162E-01,3.640981E-01,6.677877E-01,3.972613E-01,7.422060E-01,3.805651E-01,7.098758E-01,3.338957E-01,6.169503E-01,2.723221E-01,5.087969E-01,2.355410E-01,4.328861E-01,2.080484E-01,3.792668E-01,1.755295E-01,3.174931E-01,1.446724E-01,2.621593E-01,1.160509E-01,2.135997E-01,8.193787E-02,1.529730E-01,3.644608E-02,7.073290E-02,2.146892E-02,4.277886E-02,1.561649E-02,3.130023E-02
-9.51787,39.20000,1.617950E-01,2.932622E-01,2.102624E-01,3.834509E-01,3.224114E-01,5.925012E-01,3.529790E-01,6.564820E-01,3.405865E-01,6.316161E-01,2.980037E-01,5.558000E-01,2.465665E-01,4.592724E-01,2.137084E-01,3.946565E-01,1.909057E-01,3.479200E-01,1.631567E-01,2.962315E-01,1.358668E-01,2.452124E-01,1.096309E-01,2.025564E-01,7.759851E-02,1.453775E-01,3.495044E-02,6.815045E-02,2.074189E-02,4.138912E-02,1.515188E-02,3.047658E-02
-9.51787,39.30000,1.531930E-01,2.841348E-01,1.991387E-01,3.719547E-01,3.047015E-01,5.743563E-01,3.344984E-01,6.350701E-01,3.214345E-01,6.103690E-01,2.821810E-01,5.371161E-01,2.344134E-01,4.420889E-01,2.026259E-01,3.802658E-01,1.812784E-01,3.349022E-01,1.560006E-01,2.850917E-01,1.297181E-01,2.360608E-01,1.053516E-01,1.954568E-01,7.434395E-02,1.399658E-01,3.380640E-02,6.613883E-02,2.011904E-02,4.017461E-02,1.474866E-02,2.970577E-02
-9.51787,39.40000,1.472272E-01,2.791401E-01,1.914916E-01,3.658195E-01,2.927778E-01,5.649617E-01,3.207399E-01,6.238122E-01,3.080419E-01,5.984681E-01,2.706412E-01,5.258853E-01,2.243164E-01,4.311040E-01,1.940134E-01,3.704861E-01,1.735928E-01,3.255695E-01,1.500447E-01,2.759437E-01,1.245136E-01,2.287373E-01,1.016325E-01,1.889597E-01,7.149214E-02,1.353398E-01,3.275178E-02,6.430924E-02,1.953240E-02,3.906335E-02,1.436939E-02,2.899657E-02
-9.51787,39.50000,1.374475E-01,2.671573E-01,1.788674E-01,3.506570E-01,2.728093E-01,5.408692E-01,2.979096E-01,5.957821E-01,2.864521E-01,5.715520E-01,2.526468E-01,5.028523E-01,2.087840E-01,4.105537E-01,1.816391E-01,3.535372E-01,1.630496E-01,3.106303E-01,1.423561E-01,2.631227E-01,1.181064E-01,2.190666E-01,9.721246E-02,1.811776E-01,6.819624E-02,1.300170E-01,3.155089E-02,6.217036E-02,1.888935E-02,3.787828E-02,1.397718E-02,2.824859E-02
-9.51787,39.60000,1.281688E-01,2.535050E-01,1.668041E-01,3.319337E-01,2.535672E-01,5.126299E-01,2.761861E-01,5.634075E-01,2.663429E-01,5.415387E-01,2.361665E-01,4.751328E-01,1.948969E-01,3.895388E-01,1.705960E-01,3.361931E-01,1.536827E-01,2.961113E-01,1.352081E-01,2.510740E-01,1.124382E-01,2.100599E-01,9.305953E-02,1.739732E-01,6.527462E-02,1.251733E-01,3.033054E-02,6.003119E-02,1.827559E-02,3.677058E-02,1.359514E-02,2.753415E-02
-9.41787,38.20000,2.178441E-01,3.970512E-01,2.842396E-01,5.226339E-01,4.394523E-01,8.124561E-01,4.836181E-01,9.001081E-01,4.590797E-01,8.564382E-01,3.987319E-01,7.474000E-01,3.286254E-01,6.081567E-01,2.832157E-01,5.241141E-01,2.526642E-01,4.623800E-01,2.157854E-01,3.932555E-01,1.778088E-01,3.269811E-01,1.437512E-01,2.673731E-01,1.010768E-01,1.914447E-01,4.500177E-02,8.775231E-02,2.614774E-02,5.212785E-02,1.862281E-02,3.739355E-02
-9.41787,38.30000,2.370175E-01,4.231861E-01,3.092622E-01,5.562142E-01,4.808127E-01,8.675292E-01,5.265049E-01,9.642094E-01,5.010159E-01,9.144753E-01,4.303573E-01,7.927056E-01,3.518747E-01,6.445664E-01,3.002370E-01,5.494642E-01,2.649433E-01,4.803841E-01,2.221540E-01,4.028983E-01,1.818166E-01,3.315271E-01,1.454409E-01,2.686220E-01,1.019282E-01,1.915078E-01,4.495789E-02,8.687069E-02,2.597021E-02,5.144317E-02,1.845168E-02,3.688804E-02
-9.41787,38.40000,2.437152E-01,4.314156E-01,3.194368E-01,5.667794E-01,4.975539E-01,8.847879E-01,5.428335E-01,9.844095E-01,5.159887E-01,9.334355E-01,4.437483E-01,8.080040E-01,3.610521E-01,6.572152E-01,3.072931E-01,5.580203E-01,2.696663E-01,4.858236E-01,2.240404E-01,4.043178E-01,1.826023E-01,3.310875E-01,1.453158E-01,2.667179E-01,1.015872E-01,1.897889E-01,4.458700E-02,8.560761E-02,2.565119E-02,5.061149E-02,1.820549E-02,3.630015E-02
-9.41787,38.50000,2.453351E-01,4.326853E-01,3.219615E-01,5.684618E-01,5.014205E-01,8.875412E-01,5.469059E-01,9.875885E-01,5.198500E-01,9.366229E-01,4.472548E-01,8.106288E-01,3.633315E-01,6.592235E-01,3.086666E-01,5.587741E-01,2.700133E-01,4.852167E-01,2.232823E-01,4.015843E-01,1.814362E-01,3.280255E-01,1.440664E-01,2.631048E-01,1.004883E-01,1.870544E-01,4.394943E-02,8.410484E-02,2.526015E-02,4.970142E-02,1.793493E-02,3.568235E-02
-9.41787,38.60000,2.428855E-01,4.271360E-01,3.183478E-01,5.614658E-01,4.956989E-01,8.760716E-01,5.411790E-01,9.741632E-01,5.148816E-01,9.248723E-01,4.428444E-01,8.016091E-01,3.600377E-01,6.516682E-01,3.053547E-01,5.525636E-01,2.666848E-01,4.791940E-01,2.202376E-01,3.951381E-01,1.785639E-01,3.226320E-01,1.418127E-01,2.580035E-01,9.870590E-02,1.835513E-01,4.309908E-02,8.235100E-02,2.479273E-02,4.870226E-02,1.762317E-02,3.502179E-02
-9.41787,38.70000,2.388919E-01,4.193021E-01,3.124534E-01,5.515851E-01,4.860464E-01,8.599344E-01,5.317596E-01,9.552656E-01,5.064336E-01,9.079934E-01,4.351992E-01,7.883809E-01,3.543843E-01,6.405204E-01,3.000600E-01,5.436519E-01,2.618157E-01,4.710492E-01,2.162462E-01,3.872542E-01,1.749952E-01,3.163190E-01,1.391498E-01,2.523402E-01,9.665393E-02,1.796907E-01,4.216988E-02,8.052470E-02,2.430420E-02,4.769588E-02,1.729675E-02,3.436159E-02
-9.41787,38.80000,2.361388E-01,4.159032E-01,3.086703E-01,5.473993E-01,4.800184E-01,8.532615E-01,5.257336E-01,9.472626E-01,5.006487E-01,9.001732E-01,4.295322E-01,7.815314E-01,3.498639E-01,6.340580E-01,2.955694E-01,5.378833E-01,2.574965E-01,4.652396E-01,2.125037E-01,3.808946E-01,1.715466E-01,3.108599E-01,1.363315E-01,2.472110E-01,9.458282E-02,1.760039E-01,4.122327E-02,7.872287E-02,2.381275E-02,4.670706E-02,1.696358E-02,3.371418E-02
-9.41787,38.90000,2.314632E-01,4.113381E-01,3.027782E-01,5.418284E-01,4.706831E-01,8.444587E-01,5.163520E-01,9.365744E-01,4.901417E-01,8.893280E-01,4.205177E-01,7.717260E-01,3.427214E-01,6.246480E-01,2.887032E-01,5.296091E-01,2.511988E-01,4.572379E-01,2.074009E-01,3.727899E-01,1.670162E-01,3.041123E-01,1.324411E-01,2.411528E-01,9.199780E-02,1.716449E-01,4.008912E-02,7.667488E-02,2.323024E-02,4.561762E-02,1.657181E-02,3.300626E-02
-9.41787,39.00000,2.181035E-01,3.937744E-01,2.856380E-01,5.196285E-01,4.428628E-01,8.085410E-01,4.869429E-01,8.943500E-01,4.608645E-01,8.499601E-01,3.973227E-01,7.393816E-01,3.233477E-01,5.967287E-01,2.735781E-01,5.074445E-01,2.384694E-01,4.381319E-01,1.980698E-01,3.568246E-01,1.596219E-01,2.921972E-01,1.266614E-01,2.316814E-01,8.832412E-02,1.651474E-01,3.863803E-02,7.415865E-02,2.252521E-02,4.435032E-02,1.613803E-02,3.221517E-02
-9.41787,39.10000,1.916246E-01,3.474113E-01,2.514742E-01,4.542423E-01,3.871334E-01,7.085304E-01,4.233042E-01,7.826707E-01,4.040198E-01,7.497398E-01,3.531588E-01,6.499319E-01,2.871749E-01,5.325553E-01,2.464657E-01,4.531028E-01,2.164750E-01,3.952120E-01,1.812486E-01,3.270617E-01,1.482286E-01,2.690288E-01,1.183115E-01,2.171954E-01,8.321175E-02,1.547869E-01,3.677440E-02,7.104653E-02,2.156859E-02,4.283933E-02,1.562789E-02,3.129927E-02
-9.41787,39.20000,1.746300E-01,3.173822E-01,2.289882E-01,4.147547E-01,3.514181E-01,6.439884E-01,3.827696E-01,7.152956E-01,3.672319E-01,6.837556E-01,3.214860E-01,5.958357E-01,2.630611E-01,4.917247E-01,2.273834E-01,4.182705E-01,2.012319E-01,3.662370E-01,1.693317E-01,3.069800E-01,1.399062E-01,2.527426E-01,1.120261E-01,2.062346E-01,7.914796E-02,1.475049E-01,3.526465E-02,6.849410E-02,2.080964E-02,4.147089E-02,1.517125E-02,3.048071E-02
-9.41787,39.30000,1.686283E-01,3.135675E-01,2.201210E-01,4.102133E-01,3.391780E-01,6.373724E-01,3.689108E-01,7.067960E-01,3.536416E-01,6.733456E-01,3.080939E-01,5.849420E-01,2.525697E-01,4.802577E-01,2.174627E-01,4.077992E-01,1.925876E-01,3.560603E-01,1.626168E-01,2.980492E-01,1.343768E-01,2.444635E-01,1.078482E-01,1.994611E-01,7.592706E-02,1.423478E-01,3.411167E-02,6.648899E-02,2.018435E-02,4.025131E-02,1.476158E-02,2.970256E-02
-9.41787,39.40000,1.617562E-01,3.073437E-01,2.106695E-01,4.025645E-01,3.243255E-01,6.255935E-01,3.540038E-01,6.925271E-01,3.389322E-01,6.582409E-01,2.940089E-01,5.708028E-01,2.415546E-01,4.664851E-01,2.072136E-01,3.957969E-01,1.835709E-01,3.448251E-01,1.557989E-01,2.882965E-01,1.284710E-01,2.359874E-01,1.036816E-01,1.920811E-01,7.274740E-02,1.371611E-01,3.296107E-02,6.450529E-02,1.954306E-02,3.905072E-02,1.433545E-02,2.892896E-02
-9.41787,39.50000,1.453593E-01,2.809390E-01,1.894103E-01,3.689433E-01,2.901452E-01,5.711222E-01,3.170820E-01,6.293603E-01,3.032244E-01,6.003992E-01,2.653560E-01,5.243119E-01,2.187268E-01,4.270713E-01,1.886696E-01,3.652107E-01,1.682294E-01,3.192404E-01,1.451682E-01,2.681070E-01,1.199082E-01,2.216772E-01,9.803228E-02,1.819930E-01,6.864469E-02,1.302525E-01,3.156408E-02,6.201417E-02,1.882911E-02,3.771688E-02,1.390698E-02,2.810462E-02
-9.41787,39.60000,1.296618E-01,2.523695E-01,1.689370E-01,3.308095E-01,2.570850E-01,5.112722E-01,2.798581E-01,5.608354E-01,2.694834E-01,5.385259E-01,2.385274E-01,4.718273E-01,1.965987E-01,3.867772E-01,1.716814E-01,3.335499E-01,1.542719E-01,2.939073E-01,1.352262E-01,2.487989E-01,1.122243E-01,2.082626E-01,9.269981E-02,1.725035E-01,6.499313E-02,1.241998E-01,3.014806E-02,5.954014E-02,1.816415E-02,3.649260E-02,1.352292E-02,2.734448E-02
-9.31787,38.20000,2.255962E-01,4.064722E-01,2.944759E-01,5.349782E-01,4.563752E-01,8.327739E-01,5.024353E-01,9.232565E-01,4.760346E-01,8.771880E-01,4.114587E-01,7.634574E-01,3.386573E-01,6.209317E-01,2.900595E-01,5.329790E-01,2.576144E-01,4.686459E-01,2.183555E-01,3.965799E-01,1.794233E-01,3.285209E-01,1.444230E-01,2.677641E-01,1.014162E-01,1.914216E-01,4.496855E-02,8.735888E-02,2.605962E-02,5.183019E-02,1.852954E-02,3.716726E-02
-9.31787,38.30000,2.421403E-01,4.293897E-01,3.170481E-01,5.642587E-01,4.936215E-01,8.806980E-01,5.388805E-01,9.793726E-01,5.122535E-01,9.284714E-01,4.403955E-01,8.039128E-01,3.588622E-01,6.539272E-01,3.058845E-01,5.561952E-01,2.690963E-01,4.853320E-01,2.243477E-01,4.056842E-01,1.832281E-01,3.328993E-01,1.460472E-01,2.690434E-01,1.022497E-01,1.915858E-01,4.493566E-02,8.655561E-02,2.589412E-02,5.118915E-02,1.836844E-02,3.669025E-02
-9.31787,38.40000,2.470663E-01,4.348896E-01,3.245447E-01,5.712352E-01,5.049641E-01,8.920050E-01,5.509138E-01,9.927879E-01,5.235384E-01,9.415210E-01,4.507766E-01,8.148121E-01,3.660989E-01,6.632040E-01,3.114991E-01,5.625001E-01,2.728136E-01,4.892066E-01,2.257286E-01,4.062445E-01,1.837120E-01,3.320363E-01,1.458034E-01,2.669613E-01,1.018575E-01,1.898047E-01,4.457414E-02,8.534329E-02,2.559510E-02,5.039591E-02,1.814666E-02,3.613552E-02
