#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T22:08:17', checksum=2606410892, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-7.41787,39.40000,3.716366E-02,8.263534E-02,5.402603E-02,1.133076E-01,5.694281E-02,1.189803E-01,7.984360E-02,1.686675E-01,7.654639E-02,1.618753E-01,6.769595E-02,1.452641E-01,5.848018E-02,1.259981E-01,5.220809E-02,1.109945E-01,4.694113E-02,9.830338E-02,3.902355E-02,7.918286E-02,3.292597E-02,6.541529E-02,2.515769E-02,4.802158E-02,1.652669E-02,3.140608E-02
-7.41787,39.50000,3.690290E-02,8.219858E-02,5.306048E-02,1.126945E-01,5.592885E-02,1.170116E-01,7.878377E-02,1.661599E-01,7.523480E-02,1.609728E-01,6.691123E-02,1.447608E-01,5.772812E-02,1.250847E-01,5.148549E-02,1.103486E-01,4.624446E-02,9.766100E-02,3.839919E-02,7.842807E-02,3.238123E-02,6.471101E-02,2.472644E-02,4.743348E-02,1.619333E-02,3.112966E-02
-7.41787,39.60000,3.661730E-02,8.171345E-02,5.201395E-02,1.123731E-01,5.483485E-02,1.148599E-01,7.760627E-02,1.635444E-01,7.365258E-02,1.594860E-01,6.605400E-02,1.440959E-01,5.693820E-02,1.245941E-01,5.075703E-02,1.097626E-01,4.559711E-02,9.697160E-02,3.769709E-02,7.756619E-02,3.179401E-02,6.407802E-02,2.428063E-02,4.680032E-02,1.589911E-02,3.079600E-02
-7.41787,39.70000,3.634953E-02,8.119249E-02,5.093619E-02,1.108939E-01,5.370774E-02,1.126551E-01,7.639249E-02,1.627789E-01,7.204062E-02,1.569444E-01,6.518540E-02,1.434620E-01,5.610710E-02,1.235490E-01,4.994979E-02,1.087097E-01,4.481555E-02,9.583326E-02,3.700926E-02,7.669646E-02,3.124503E-02,6.345387E-02,2.378241E-02,4.614505E-02,1.555555E-02,3.042693E-02
-7.41787,39.80000,3.521224E-02,7.994434E-02,4.956554E-02,1.076239E-01,5.234706E-02,1.100051E-01,7.465049E-02,1.608351E-01,7.064215E-02,1.546064E-01,6.364585E-02,1.414011E-01,5.495285E-02,1.218580E-01,4.884940E-02,1.070850E-01,4.379423E-02,9.392531E-02,3.600902E-02,7.538500E-02,3.037498E-02,6.246679E-02,2.319681E-02,4.521929E-02,1.516058E-02,2.977879E-02
-7.41787,39.90000,3.423661E-02,7.762361E-02,4.797549E-02,1.039289E-01,5.092608E-02,1.070205E-01,7.276288E-02,1.577911E-01,6.872232E-02,1.511701E-01,6.206839E-02,1.371818E-01,5.355256E-02,1.195644E-01,4.749417E-02,1.051703E-01,4.248844E-02,9.182038E-02,3.505132E-02,7.379337E-02,2.953890E-02,6.116232E-02,2.259949E-02,4.420584E-02,1.471144E-02,2.913366E-02
-7.41787,40.00000,3.339970E-02,7.524969E-02,4.644628E-02,9.983423E-02,4.938946E-02,1.035950E-01,7.068776E-02,1.528323E-01,6.676174E-02,1.463531E-01,6.014935E-02,1.341148E-01,5.205240E-02,1.168482E-01,4.611582E-02,1.024257E-01,4.124258E-02,8.970030E-02,3.400115E-02,7.192192E-02,2.863448E-02,5.953742E-02,2.203652E-02,4.321864E-02,1.432572E-02,2.843131E-02
-7.41787,40.10000,3.276463E-02,7.373081E-02,4.513259E-02,9.625901E-02,4.791546E-02,1.006372E-01,6.905060E-02,1.494119E-01,6.520994E-02,1.424670E-01,5.876283E-02,1.319751E-01,5.082202E-02,1.151368E-01,4.497810E-02,1.006154E-01,4.019976E-02,8.812089E-02,3.309100E-02,7.052694E-02,2.784695E-02,5.831637E-02,2.149230E-02,4.237349E-02,1.398289E-02,2.779853E-02
-7.41787,40.20000,3.214404E-02,7.127903E-02,4.385071E-02,9.318545E-02,4.640716E-02,9.786446E-02,6.740329E-02,1.462933E-01,6.358995E-02,1.384086E-01,5.745738E-02,1.292629E-01,4.962559E-02,1.137197E-01,4.385373E-02,9.906065E-02,3.914253E-02,8.649182E-02,3.223976E-02,6.925374E-02,2.711077E-02,5.721443E-02,2.092727E-02,4.154836E-02,1.360826E-02,2.714502E-02
-7.41787,40.30000,3.100163E-02,6.916534E-02,4.249285E-02,8.966119E-02,4.490499E-02,9.511662E-02,6.512645E-02,1.427171E-01,6.191036E-02,1.342517E-01,5.609073E-02,1.264741E-01,4.834248E-02,1.116198E-01,4.267849E-02,9.683082E-02,3.807665E-02,8.522422E-02,3.141906E-02,6.807517E-02,2.639887E-02,5.621545E-02,2.032536E-02,4.071895E-02,1.321115E-02,2.648403E-02
-7.41787,40.40000,3.006520E-02,6.750408E-02,4.134311E-02,8.679739E-02,4.362166E-02,9.258451E-02,6.330003E-02,1.383106E-01,6.053863E-02,1.305417E-01,5.482541E-02,1.241761E-01,4.717690E-02,1.097231E-01,4.165566E-02,9.499767E-02,3.709690E-02,8.333945E-02,3.061505E-02,6.666486E-02,2.571650E-02,5.497667E-02,1.982788E-02,3.993489E-02,1.290855E-02,2.579948E-02
-7.41787,40.50000,2.949501E-02,6.616446E-02,4.030890E-02,8.467834E-02,4.253928E-02,9.043536E-02,6.189192E-02,1.351998E-01,5.951029E-02,1.280518E-01,5.371945E-02,1.219951E-01,4.623270E-02,1.084277E-01,4.080459E-02,9.338206E-02,3.624509E-02,8.163464E-02,2.987967E-02,6.561980E-02,2.511441E-02,5.404774E-02,1.940539E-02,3.934624E-02,1.263235E-02,2.526250E-02
-7.41787,40.60000,2.931038E-02,6.548965E-02,3.952894E-02,8.357353E-02,4.181778E-02,8.896293E-02,6.110165E-02,1.339610E-01,5.908759E-02,1.267991E-01,5.310000E-02,1.210649E-01,4.570379E-02,1.073024E-01,4.025504E-02,9.230749E-02,3.568161E-02,8.075724E-02,2.936568E-02,6.493101E-02,2.467601E-02,5.341891E-02,1.909381E-02,3.909862E-02,1.242317E-02,2.491638E-02
-7.41787,40.70000,2.890758E-02,6.421453E-02,3.879115E-02,8.207409E-02,4.109460E-02,8.747769E-02,6.026480E-02,1.311678E-01,5.816374E-02,1.253200E-01,5.195512E-02,1.201641E-01,4.505158E-02,1.060145E-01,3.959268E-02,9.136773E-02,3.512957E-02,7.984414E-02,2.887875E-02,6.401704E-02,2.426963E-02,5.276308E-02,1.877162E-02,3.869073E-02,1.214415E-02,2.455908E-02
-7.41787,40.80000,2.867583E-02,6.312770E-02,3.817286E-02,8.121543E-02,4.045824E-02,8.643715E-02,5.987374E-02,1.299958E-01,5.773446E-02,1.246690E-01,5.104385E-02,1.199619E-01,4.473575E-02,1.042360E-01,3.920288E-02,9.092391E-02,3.471139E-02,7.953157E-02,2.852607E-02,6.378378E-02,2.387990E-02,5.244042E-02,1.833200E-02,3.845359E-02,1.194030E-02,2.436363E-02
-7.41787,40.90000,2.841985E-02,6.286194E-02,3.771551E-02,8.050550E-02,3.997428E-02,8.554752E-02,5.933131E-02,1.291947E-01,5.731374E-02,1.239450E-01,5.031905E-02,1.196209E-01,4.435885E-02,1.035678E-01,3.886857E-02,9.054063E-02,3.438361E-02,7.921706E-02,2.823221E-02,6.350859E-02,2.359898E-02,5.211135E-02,1.811452E-02,3.824868E-02,1.183092E-02,2.421084E-02
-7.41787,41.00000,2.800597E-02,6.290226E-02,3.730463E-02,8.012585E-02,3.950068E-02,8.490779E-02,5.897907E-02,1.290159E-01,5.722123E-02,1.237425E-01,4.965752E-02,1.196365E-01,4.417986E-02,1.036488E-01,3.869668E-02,9.046806E-02,3.418534E-02,7.916846E-02,2.801244E-02,6.358600E-02,2.335476E-02,5.196647E-02,1.793561E-02,3.822450E-02,1.177746E-02,2.413157E-02
-7.41787,41.10000,2.795988E-02,6.309847E-02,3.722136E-02,8.000389E-02,3.939723E-02,8.473603E-02,5.899793E-02,1.293059E-01,5.742663E-02,1.239386E-01,4.955411E-02,1.198970E-01,4.431526E-02,1.041000E-01,3.873673E-02,9.061903E-02,3.418422E-02,7.933275E-02,2.797098E-02,6.393223E-02,2.329338E-02,5.198649E-02,1.787727E-02,3.833375E-02,1.178479E-02,2.416883E-02
-7.41787,41.20000,2.730495E-02,6.228415E-02,3.689562E-02,7.997752E-02,3.920946E-02,8.334419E-02,5.886431E-02,1.292217E-01,5.740832E-02,1.231333E-01,4.955069E-02,1.198270E-01,4.426125E-02,1.020825E-01,3.862444E-02,8.963485E-02,3.396948E-02,7.910585E-02,2.764976E-02,6.329820E-02,2.292293E-02,5.137264E-02,1.745955E-02,3.777241E-02,1.169441E-02,2.418344E-02
-7.41787,41.30000,2.716702E-02,6.238253E-02,3.677952E-02,8.020703E-02,3.899199E-02,8.315332E-02,5.888973E-02,1.295056E-01,5.758641E-02,1.232461E-01,4.976069E-02,1.199772E-01,4.439146E-02,1.022629E-01,3.868720E-02,8.989063E-02,3.397576E-02,7.934327E-02,2.759011E-02,6.354895E-02,2.281923E-02,5.149657E-02,1.742609E-02,3.786080E-02,1.167734E-02,2.422425E-02
-7.41787,41.40000,2.737388E-02,6.268498E-02,3.683021E-02,8.075567E-02,3.890139E-02,8.317012E-02,5.906711E-02,1.300619E-01,5.789530E-02,1.237324E-01,5.007964E-02,1.203630E-01,4.460368E-02,1.026408E-01,3.880886E-02,9.043150E-02,3.404237E-02,7.970935E-02,2.758853E-02,6.394072E-02,2.276858E-02,5.172591E-02,1.740047E-02,3.823406E-02,1.173459E-02,2.432076E-02
-7.41787,41.50000,2.756670E-02,6.325646E-02,3.703617E-02,8.157751E-02,3.913919E-02,8.344364E-02,5.956440E-02,1.311572E-01,5.847887E-02,1.246775E-01,5.061749E-02,1.211273E-01,4.504085E-02,1.031841E-01,3.913137E-02,9.129222E-02,3.429381E-02,8.035447E-02,2.776031E-02,6.456736E-02,2.288416E-02,5.211942E-02,1.751133E-02,3.851992E-02,1.180685E-02,2.450349E-02
-7.41787,41.60000,2.715137E-02,6.344043E-02,3.605500E-02,8.107357E-02,3.879017E-02,8.087090E-02,5.968629E-02,1.312905E-01,5.862086E-02,1.245127E-01,5.075958E-02,1.211624E-01,4.405175E-02,1.028415E-01,3.911607E-02,9.184092E-02,3.421225E-02,8.067693E-02,2.753200E-02,6.497758E-02,2.263831E-02,5.182877E-02,1.739258E-02,3.747877E-02,1.136412E-02,2.449174E-02
-7.41787,41.70000,2.733863E-02,6.409668E-02,3.632278E-02,8.155391E-02,3.907346E-02,8.193184E-02,6.025635E-02,1.324729E-01,5.923138E-02,1.253975E-01,5.132460E-02,1.218847E-01,4.424937E-02,1.034861E-01,3.950588E-02,9.293875E-02,3.453214E-02,8.150566E-02,2.776530E-02,6.550243E-02,2.281210E-02,5.220873E-02,1.754441E-02,3.776585E-02,1.134733E-02,2.468232E-02
-7.41787,41.80000,2.756830E-02,6.470509E-02,3.659642E-02,8.195192E-02,3.935111E-02,8.306233E-02,6.075875E-02,1.334442E-01,5.976255E-02,1.261354E-01,5.180196E-02,1.224582E-01,4.459884E-02,1.040222E-01,3.983295E-02,9.385602E-02,3.480154E-02,8.227639E-02,2.797219E-02,6.579316E-02,2.296628E-02,5.251062E-02,1.768171E-02,3.799222E-02,1.141000E-02,2.484146E-02
-7.41787,41.90000,2.779636E-02,6.561066E-02,3.700893E-02,8.263376E-02,3.982928E-02,8.458366E-02,6.149339E-02,1.351684E-01,6.057834E-02,1.274519E-01,5.256238E-02,1.235251E-01,4.520720E-02,1.049845E-01,4.032080E-02,9.532685E-02,3.519085E-02,8.332955E-02,2.824785E-02,6.630167E-02,2.313271E-02,5.303144E-02,1.781703E-02,3.835516E-02,1.152041E-02,2.509813E-02
-7.41787,42.00000,2.800587E-02,6.645592E-02,3.739812E-02,8.338714E-02,4.023163E-02,8.617602E-02,6.217273E-02,1.369333E-01,6.128435E-02,1.286994E-01,5.327378E-02,1.246552E-01,4.568182E-02,1.061110E-01,4.084000E-02,9.683777E-02,3.562119E-02,8.420578E-02,2.857723E-02,6.684243E-02,2.337593E-02,5.350395E-02,1.799116E-02,3.870188E-02,1.159504E-02,2.529877E-02
-7.41787,42.10000,2.832430E-02,6.785540E-02,3.797977E-02,8.522443E-02,4.094570E-02,8.841764E-02,6.329475E-02,1.404077E-01,6.247367E-02,1.314360E-01,5.465304E-02,1.271703E-01,4.623885E-02,1.093675E-01,4.181363E-02,9.921389E-02,3.637103E-02,8.658452E-02,2.908547E-02,6.819908E-02,2.374513E-02,5.445246E-02,1.830667E-02,3.947615E-02,1.170129E-02,2.561760E-02
-7.41787,42.20000,2.888858E-02,6.945237E-02,3.886004E-02,8.795979E-02,4.182014E-02,9.025714E-02,6.474876E-02,1.445940E-01,6.400356E-02,1.354512E-01,5.647594E-02,1.299207E-01,4.717863E-02,1.134053E-01,4.306402E-02,1.020471E-01,3.741254E-02,8.908717E-02,2.987059E-02,6.981178E-02,2.431458E-02,5.570054E-02,1.860830E-02,4.057521E-02,1.185730E-02,2.606819E-02
-7.31787,36.90000,9.928139E-02,1.984658E-01,1.277129E-01,2.659053E-01,1.441090E-01,2.857449E-01,2.045064E-01,4.175983E-01,2.014147E-01,3.946424E-01,1.874095E-01,3.529903E-01,1.645041E-01,3.069152E-01,1.455639E-01,2.699553E-01,1.284497E-01,2.356844E-01,1.024352E-01,1.871801E-01,8.773929E-02,1.608138E-01,6.483453E-02,1.171370E-01,4.414238E-02,8.593728E-02
-7.31787,37.00000,9.767629E-02,1.972471E-01,1.245237E-01,2.615398E-01,1.391174E-01,2.788210E-01,1.997904E-01,4.105918E-01,1.960898E-01,3.870132E-01,1.827794E-01,3.472326E-01,1.609124E-01,3.011621E-01,1.422081E-01,2.657421E-01,1.255475E-01,2.321017E-01,1.005097E-01,1.837520E-01,8.562309E-02,1.579422E-01,6.288256E-02,1.143272E-01,4.321625E-02,8.406506E-02
-7.31787,37.10000,9.414332E-02,1.926385E-01,1.190214E-01,2.547667E-01,1.306708E-01,2.645680E-01,1.913698E-01,3.978086E-01,1.871488E-01,3.733090E-01,1.748386E-01,3.366508E-01,1.537226E-01,2.912295E-01,1.359378E-01,2.579138E-01,1.200867E-01,2.253679E-01,9.652074E-02,1.770386E-01,8.102054E-02,1.528564E-01,6.015144E-02,1.105501E-01,4.088388E-02,8.046162E-02
-7.31787,37.20000,8.646787E-02,1.792706E-01,1.119674E-01,2.367640E-01,1.224768E-01,2.474474E-01,1.778080E-01,3.718900E-01,1.741172E-01,3.481483E-01,1.626187E-01,3.153978E-01,1.421960E-01,2.754342E-01,1.262646E-01,2.449643E-01,1.115683E-01,2.135213E-01,9.044161E-02,1.685413E-01,7.652310E-02,1.456870E-01,5.650095E-02,1.050676E-01,3.907656E-02,7.765034E-02
-7.31787,37.30000,7.537086E-02,1.481402E-01,9.751862E-02,2.027269E-01,1.152202E-01,2.623486E-01,1.616370E-01,3.308913E-01,1.573960E-01,3.128010E-01,1.448725E-01,2.816273E-01,1.276816E-01,2.525062E-01,1.139647E-01,2.272591E-01,1.006589E-01,2.019599E-01,8.114465E-02,1.629279E-01,6.835459E-02,1.369382E-01,5.168231E-02,9.679431E-02,3.593024E-02,7.210830E-02
-7.31787,37.40000,6.592550E-02,1.271985E-01,8.385927E-02,1.714679E-01,1.045983E-01,2.337192E-01,1.415001E-01,2.891183E-01,1.382860E-01,2.740082E-01,1.278282E-01,2.475971E-01,1.136488E-01,2.169041E-01,1.007389E-01,1.933940E-01,8.940847E-02,1.703561E-01,7.207908E-02,1.379326E-01,6.150346E-02,1.180283E-01,4.762683E-02,8.820388E-02,3.332634E-02,6.820826E-02
-7.31787,37.50000,5.978716E-02,1.170705E-01,7.742744E-02,1.590890E-01,9.600511E-02,2.122653E-01,1.268256E-01,2.618444E-01,1.247116E-01,2.453382E-01,1.142471E-01,2.208781E-01,1.003400E-01,1.949130E-01,8.912256E-02,1.720325E-01,7.994675E-02,1.521887E-01,6.534546E-02,1.241198E-01,5.604153E-02,1.063974E-01,4.436597E-02,8.115096E-02,3.066072E-02,6.384708E-02
-7.31787,37.60000,5.477596E-02,1.102299E-01,7.135409E-02,1.503152E-01,8.924496E-02,1.967842E-01,1.157621E-01,2.402933E-01,1.118083E-01,2.245269E-01,1.027128E-01,2.020163E-01,9.076808E-02,1.782499E-01,8.112406E-02,1.568535E-01,7.289074E-02,1.390247E-01,5.981693E-02,1.141604E-01,5.121914E-02,9.830322E-02,4.014614E-02,7.522546E-02,2.823591E-02,5.812871E-02
-7.31787,37.70000,4.994619E-02,1.032939E-01,6.664189E-02,1.436380E-01,8.335990E-02,1.833283E-01,1.069845E-01,2.191806E-01,1.025191E-01,2.054357E-01,9.328578E-02,1.855576E-01,8.331957E-02,1.632455E-01,7.488421E-02,1.447556E-01,6.746523E-02,1.284373E-01,5.548011E-02,1.058119E-01,4.774995E-02,9.160228E-02,3.721374E-02,7.044900E-02,2.625482E-02,5.418222E-02
-7.31787,37.80000,4.455415E-02,9.385595E-02,6.160996E-02,1.297181E-01,7.761722E-02,1.694720E-01,9.473968E-02,1.963118E-01,9.123807E-02,1.837180E-01,8.384117E-02,1.672378E-01,7.519613E-02,1.466398E-01,6.768241E-02,1.299687E-01,6.142298E-02,1.154476E-01,5.102225E-02,9.640019E-02,4.429401E-02,8.348357E-02,3.453694E-02,6.594481E-02,2.454557E-02,5.064584E-02
-7.31787,37.90000,4.156368E-02,8.866262E-02,5.855121E-02,1.226002E-01,7.173582E-02,1.591453E-01,8.785761E-02,1.840629E-01,8.471349E-02,1.729898E-01,7.814909E-02,1.573196E-01,7.005654E-02,1.376525E-01,6.333847E-02,1.223022E-01,5.760171E-02,1.086560E-01,4.795233E-02,9.053661E-02,4.177293E-02,7.826591E-02,3.272250E-02,6.205172E-02,2.319948E-02,4.895022E-02
-7.31787,38.00000,3.926593E-02,8.591077E-02,5.603111E-02,1.183615E-01,6.809260E-02,1.510596E-01,8.257338E-02,1.764160E-01,7.964697E-02,1.654918E-01,7.409707E-02,1.497976E-01,6.623013E-02,1.315876E-01,6.017046E-02,1.167646E-01,5.478922E-02,1.036168E-01,4.544616E-02,8.607935E-02,3.964270E-02,7.487203E-02,3.139758E-02,5.904387E-02,2.204920E-02,4.748207E-02
-7.31787,38.10000,3.749701E-02,8.457449E-02,5.404107E-02,1.156205E-01,6.442320E-02,1.435380E-01,7.859630E-02,1.713818E-01,7.578705E-02,1.603946E-01,6.971016E-02,1.443921E-01,6.255592E-02,1.275362E-01,5.749721E-02,1.128732E-01,5.228138E-02,9.994759E-02,4.320818E-02,8.174382E-02,3.753305E-02,7.075401E-02,2.946122E-02,5.602877E-02,2.061879E-02,4.241860E-02
-7.31787,38.20000,3.728390E-02,8.494665E-02,5.403685E-02,1.166791E-01,6.268703E-02,1.389745E-01,7.800980E-02,1.731527E-01,7.505180E-02,1.620647E-01,6.772498E-02,1.450506E-01,5.986478E-02,1.260538E-01,5.479228E-02,1.131146E-01,5.034243E-02,9.992140E-02,4.213456E-02,8.015869E-02,3.591662E-02,6.831910E-02,2.785232E-02,5.333680E-02,1.906153E-02,3.778302E-02
-7.31787,38.30000,3.742791E-02,8.543871E-02,5.401489E-02,1.173337E-01,6.175868E-02,1.354090E-01,7.832740E-02,1.717925E-01,7.519156E-02,1.639245E-01,6.725146E-02,1.465307E-01,5.952749E-02,1.263245E-01,5.428478E-02,1.136561E-01,4.981636E-02,1.004765E-01,4.181502E-02,8.004593E-02,3.547962E-02,6.828337E-02,2.735649E-02,5.310350E-02,1.867441E-02,3.699247E-02
-7.31787,38.40000,3.743785E-02,8.556971E-02,5.373572E-02,1.172425E-01,6.082258E-02,1.322624E-01,7.868290E-02,1.683656E-01,7.557738E-02,1.647869E-01,6.691478E-02,1.472987E-01,5.970404E-02,1.259175E-01,5.413846E-02,1.132999E-01,4.933734E-02,1.004661E-01,4.164656E-02,8.016814E-02,3.510458E-02,6.814624E-02,2.702224E-02,5.272269E-02,1.856586E-02,3.668298E-02
-7.31787,38.50000,3.761996E-02,8.576908E-02,5.389204E-02,1.160302E-01,6.045477E-02,1.297690E-01,7.914182E-02,1.679662E-01,7.588466E-02,1.660663E-01,6.722160E-02,1.485555E-01,6.025829E-02,1.258273E-01,5.439755E-02,1.133705E-01,4.922118E-02,1.004783E-01,4.168829E-02,8.065600E-02,3.499612E-02,6.836703E-02,2.666683E-02,5.242567E-02,1.833870E-02,3.638347E-02
-7.31787,38.60000,3.702391E-02,8.560864E-02,5.358784E-02,1.152024E-01,5.943298E-02,1.270028E-01,7.931212E-02,1.682814E-01,7.598450E-02,1.652335E-01,6.755591E-02,1.490173E-01,5.933332E-02,1.258641E-01,5.370976E-02,1.090677E-01,4.847352E-02,9.615593E-02,3.963428E-02,7.967357E-02,3.358468E-02,6.641356E-02,2.550275E-02,4.958078E-02,1.714292E-02,3.344403E-02
-7.31787,38.70000,3.719907E-02,8.568032E-02,5.386647E-02,1.151030E-01,5.916401E-02,1.254371E-01,7.987539E-02,1.693638E-01,7.626335E-02,1.645015E-01,6.783212E-02,1.500867E-01,5.931967E-02,1.266734E-01,5.362163E-02,1.096890E-01,4.835127E-02,9.695634E-02,3.995254E-02,7.970863E-02,3.359286E-02,6.635512E-02,2.549083E-02,4.952810E-02,1.695130E-02,3.335396E-02
-7.31787,38.80000,3.713759E-02,8.454543E-02,5.378155E-02,1.149180E-01,5.878057E-02,1.233469E-01,8.002952E-02,1.694634E-01,7.624638E-02,1.648747E-01,6.772511E-02,1.502039E-01,5.912486E-02,1.268496E-01,5.335962E-02,1.099326E-01,4.809855E-02,9.721143E-02,4.004271E-02,7.963067E-02,3.363463E-02,6.646021E-02,2.535368E-02,4.934629E-02,1.690732E-02,3.290468E-02
-7.31787,38.90000,3.698664E-02,8.246911E-02,5.388977E-02,1.131518E-01,5.846052E-02,1.220710E-01,7.839207E-02,1.700341E-01,7.505475E-02,1.606889E-01,6.725082E-02,1.443555E-01,5.836103E-02,1.247785E-01,5.227901E-02,1.102065E-01,4.714343E-02,9.751491E-02,3.980950E-02,7.829248E-02,3.325573E-02,6.513645E-02,2.502895E-02,4.813301E-02,1.667740E-02,3.134201E-02
-7.31787,39.00000,3.688663E-02,8.237832E-02,5.379539E-02,1.130342E-01,5.787343E-02,1.200026E-01,7.845064E-02,1.697312E-01,7.475720E-02,1.601869E-01,6.712140E-02,1.442835E-01,5.818247E-02,1.246339E-01,5.206518E-02,1.101688E-01,4.690919E-02,9.751961E-02,3.963389E-02,7.827292E-02,3.325627E-02,6.499597E-02,2.500933E-02,4.796832E-02,1.656021E-02,3.126976E-02
-7.31787,39.10000,3.681049E-02,8.231509E-02,5.375418E-02,1.129930E-01,5.718797E-02,1.186918E-01,7.838341E-02,1.695214E-01,7.460834E-02,1.602872E-01,6.700616E-02,1.443261E-01,5.799377E-02,1.246778E-01,5.183911E-02,1.101260E-01,4.666309E-02,9.750108E-02,3.934402E-02,7.824424E-02,3.314894E-02,6.485878E-02,2.494234E-02,4.779175E-02,1.641930E-02,3.122070E-02
-7.31787,39.20000,3.688961E-02,8.227389E-02,5.353857E-02,1.130418E-01,5.651283E-02,1.177102E-01,7.831166E-02,1.694176E-01,7.449923E-02,1.604129E-01,6.690172E-02,1.444888E-01,5.779723E-02,1.247638E-01,5.159498E-02,1.101404E-01,4.639358E-02,9.744991E-02,3.900285E-02,7.821043E-02,3.294440E-02,6.473680E-02,2.482609E-02,4.758567E-02,1.632490E-02,3.117885E-02
-7.31787,39.30000,3.679309E-02,8.203634E-02,5.295545E-02,1.123049E-01,5.584958E-02,1.165415E-01,7.793099E-02,1.669683E-01,7.347666E-02,1.596050E-01,6.652199E-02,1.442981E-01,5.738728E-02,1.242346E-01,5.115292E-02,1.098512E-01,4.591892E-02,9.712113E-02,3.847681E-02,7.788925E-02,3.248695E-02,6.444594E-02,2.460291E-02,4.707070E-02,1.615850E-02,3.104906E-02
-7.31787,39.40000,3.660392E-02,8.171539E-02,5.220484E-02,1.110444E-01,5.506962E-02,1.150237E-01,7.728975E-02,1.645308E-01,7.289892E-02,1.587184E-01,6.596949E-02,1.438824E-01,5.685227E-02,1.235941E-01,5.062220E-02,1.093252E-01,4.538270E-02,9.657747E-02,3.789971E-02,7.737570E-02,3.203652E-02,6.404916E-02,2.426400E-02,4.664571E-02,1.588693E-02,3.083321E-02
-7.31787,39.50000,3.635761E-02,8.139157E-02,5.140914E-02,1.106640E-01,5.420830E-02,1.134911E-01,7.651094E-02,1.633779E-01,7.228460E-02,1.569283E-01,6.533339E-02,1.434571E-01,5.625505E-02,1.231895E-01,5.005549E-02,1.086130E-01,4.484948E-02,9.580300E-02,3.738685E-02,7.677744E-02,3.161947E-02,6.360173E-02,2.392131E-02,4.618367E-02,1.563863E-02,3.057434E-02
-7.31787,39.60000,3.589054E-02,8.107962E-02,5.057738E-02,1.102397E-01,5.331716E-02,1.118178E-01,7.571401E-02,1.630354E-01,7.164437E-02,1.564512E-01,6.466224E-02,1.431737E-01,5.566186E-02,1.228447E-01,4.944719E-02,1.080620E-01,4.427042E-02,9.513788E-02,3.683694E-02,7.621882E-02,3.116005E-02,6.316607E-02,2.355797E-02,4.574260E-02,1.535690E-02,3.030660E-02
-7.31787,39.70000,3.509947E-02,8.051128E-02,4.946276E-02,1.085686E-01,5.219189E-02,1.097769E-01,7.451287E-02,1.619386E-01,7.061303E-02,1.549888E-01,6.361361E-02,1.406655E-01,5.477880E-02,1.216695E-01,4.855733E-02,1.073340E-01,4.340305E-02,9.382995E-02,3.607466E-02,7.538834E-02,3.055813E-02,6.246021E-02,2.310592E-02,4.505266E-02,1.498894E-02,2.988430E-02
-7.31787,39.80000,3.479452E-02,7.866923E-02,4.829692E-02,1.055159E-01,5.100596E-02,1.076771E-01,7.345728E-02,1.608281E-01,6.950393E-02,1.531761E-01,6.255635E-02,1.374872E-01,5.391296E-02,1.206835E-01,4.767769E-02,1.065952E-01,4.253860E-02,9.287465E-02,3.526696E-02,7.454485E-02,2.976011E-02,6.174928E-02,2.262310E-02,4.442422E-02,1.463017E-02,2.946931E-02
-7.31787,39.90000,3.408531E-02,7.690874E-02,4.696357E-02,1.025920E-01,4.970187E-02,1.047772E-01,7.172212E-02,1.581953E-01,6.775078E-02,1.490260E-01,6.113773E-02,1.351534E-01,5.270068E-02,1.187975E-01,4.655305E-02,1.048407E-01,4.153586E-02,9.134349E-02,3.442192E-02,7.316194E-02,2.899652E-02,6.057646E-02,2.209669E-02,4.358440E-02,1.428912E-02,2.889059E-02
-7.31787,40.00000,3.320875E-02,7.482288E-02,4.561635E-02,9.935704E-02,4.836896E-02,1.018561E-01,7.004759E-02,1.535647E-01,6.609574E-02,1.449929E-01,5.965388E-02,1.330334E-01,5.140916E-02,1.167698E-01,4.536325E-02,1.024143E-01,4.047299E-02,8.928500E-02,3.351600E-02,7.159335E-02,2.816547E-02,5.915676E-02,2.156477E-02,4.278337E-02,1.394912E-02,2.829348E-02
